extraction_key,source,gene_trait_uid,gene,candidate_trait_key,candidate_trait_name,population,genome_build,unit_analysis_role,mixed_pool,status,cache_action,data_url,index_url,local_index_path,local_index_sha256,chrom,tabix_contig,contig_match_method,window_start_1based,window_end_1based,n_raw_records,n_parsed_records,n_malformed_records,n_unique_variant_keys,n_duplicate_variant_key_rows,minimum_position,maximum_position,n_outside_locked_window,header_method,n_columns,output_parquet,output_sidecar,output_size_bytes,output_sha256,failure_reason,completed_at_utc
gt_8ec8b2adc38392c6__EUR,GBMI,gt_8ec8b2adc38392c6,CSF2,GBMI::Asthma,Asthma,EUR,GRCh38,PRIMARY,False,EXTRACTED,REUSED,https://gbmi-sumstats.s3.amazonaws.com/Asthma_Bothsex_eur_inv_var_meta_GBMI_052021_nbbkgt1.txt.gz,https://gbmi-sumstats.s3.amazonaws.com/Asthma_Bothsex_eur_inv_var_meta_GBMI_052021_nbbkgt1.txt.gz.tbi,input/tabix_indexes/15b3/GBMI_e9119daf5f1f_Asthma_Bothsex_eur_inv_var_meta_GBMI_052021_nbbkgt1.txt.gz.tbi,5c83cc6efb1aea9ad99bb556da4c9255f6e7532b63f9213f035dba577c8196d2,5,5,exact_contig_match,131973789,132176170,1868,1868,0,1868,0,131973835,132175881,0,tabix_metadata_header,17,intermediate/15b3/GBMI/gt_8ec8b2adc38392c6__EUR.parquet,intermediate/15b3/GBMI/gt_8ec8b2adc38392c6__EUR.json,91684,92392051be0b71092271d24e7622a80dcd31c92033c589bd8b1e95a713629119,,2026-07-24T20:27:40.147533+00:00
gt_5a1238ab72b04b53__AFR,GBMI,gt_5a1238ab72b04b53,FGFR3,GBMI::Asthma,Asthma,AFR,GRCh38,PRIMARY,False,EXTRACTED,REUSED,https://gbmi-sumstats.s3.amazonaws.com/Asthma_Bothsex_afr_inv_var_meta_GBMI_052021_nbbkgt1.txt.gz,https://gbmi-sumstats.s3.amazonaws.com/Asthma_Bothsex_afr_inv_var_meta_GBMI_052021_nbbkgt1.txt.gz.tbi,input/tabix_indexes/15b3/GBMI_6ccf8d691a62_Asthma_Bothsex_afr_inv_var_meta_GBMI_052021_nbbkgt1.txt.gz.tbi,f57874ae837ab86821dc50fa1627cbca730c7578b145ad5c7d3499674dccf39f,4,4,exact_contig_match,1693293,1908872,1594,1594,0,1594,0,1693412,1908855,0,tabix_metadata_header,17,intermediate/15b3/GBMI/gt_5a1238ab72b04b53__AFR.parquet,intermediate/15b3/GBMI/gt_5a1238ab72b04b53__AFR.json,71681,f66b82fce5d0d8472612d949bddf4f9d20aeb464dee99c76a811f6b8a8ad0dee,,2026-07-24T20:26:33.132790+00:00
gt_5a1238ab72b04b53__AMR,GBMI,gt_5a1238ab72b04b53,FGFR3,GBMI::Asthma,Asthma,AMR,GRCh38,PRIMARY,False,EXTRACTED,REUSED,https://gbmi-sumstats.s3.amazonaws.com/Asthma_Bothsex_amr_inv_var_meta_GBMI_052021_nbbkgt1.txt.gz,https://gbmi-sumstats.s3.amazonaws.com/Asthma_Bothsex_amr_inv_var_meta_GBMI_052021_nbbkgt1.txt.gz.tbi,input/tabix_indexes/15b3/GBMI_3b43342a3123_Asthma_Bothsex_amr_inv_var_meta_GBMI_052021_nbbkgt1.txt.gz.tbi,7534ec4fb9205dbbf1249a6611e42bff6996921dcc25c8973aea04a4b60aaa4c,4,4,exact_contig_match,1693293,1908872,848,848,0,848,0,1694376,1907470,0,tabix_metadata_header,17,intermediate/15b3/GBMI/gt_5a1238ab72b04b53__AMR.parquet,intermediate/15b3/GBMI/gt_5a1238ab72b04b53__AMR.json,41035,e046ae6598fcc46d6d4e4c8171c7e00084e807f793c587255dbd98de6fa84ad7,,2026-07-24T20:26:52.042815+00:00
gt_5a1238ab72b04b53__CSA,GBMI,gt_5a1238ab72b04b53,FGFR3,GBMI::Asthma,Asthma,CSA,GRCh38,PRIMARY,False,EXTRACTED,REUSED,https://gbmi-sumstats.s3.amazonaws.com/Asthma_Bothsex_sas_inv_var_meta_GBMI_052021_nbbkgt1.txt.gz,https://gbmi-sumstats.s3.amazonaws.com/Asthma_Bothsex_sas_inv_var_meta_GBMI_052021_nbbkgt1.txt.gz.tbi,input/tabix_indexes/15b3/GBMI_543e57982869_Asthma_Bothsex_sas_inv_var_meta_GBMI_052021_nbbkgt1.txt.gz.tbi,dab00f1d0cd46eed5e017b3ebca90e5e0a932bd370f468831f46d418584915ec,4,4,exact_contig_match,1693293,1908872,503,503,0,503,0,1694376,1908512,0,tabix_metadata_header,17,intermediate/15b3/GBMI/gt_5a1238ab72b04b53__CSA.parquet,intermediate/15b3/GBMI/gt_5a1238ab72b04b53__CSA.json,27152,b5cb1046f9a5237e8f7f921fa55771388d4ab6688d791476057259106f78e224,,2026-07-24T20:27:54.356929+00:00
gt_5a1238ab72b04b53__EAS,GBMI,gt_5a1238ab72b04b53,FGFR3,GBMI::Asthma,Asthma,EAS,GRCh38,PRIMARY,False,EXTRACTED,REUSED,https://gbmi-sumstats.s3.amazonaws.com/Asthma_Bothsex_eas_inv_var_meta_GBMI_052021_nbbkgt1.txt.gz,https://gbmi-sumstats.s3.amazonaws.com/Asthma_Bothsex_eas_inv_var_meta_GBMI_052021_nbbkgt1.txt.gz.tbi,input/tabix_indexes/15b3/GBMI_5984648da2e3_Asthma_Bothsex_eas_inv_var_meta_GBMI_052021_nbbkgt1.txt.gz.tbi,01724c22525c9ed5482480dd9a382a3a82c33b4358e879e6b649182f844b5330,4,4,exact_contig_match,1693293,1908872,693,693,0,693,0,1694376,1906878,0,tabix_metadata_header,17,intermediate/15b3/GBMI/gt_5a1238ab72b04b53__EAS.parquet,intermediate/15b3/GBMI/gt_5a1238ab72b04b53__EAS.json,35770,efc6fdceac8c146551d4b207ced6046f7f8f8e9679e2a29dbaf495865f01a436,,2026-07-24T20:27:10.335760+00:00
gt_5a1238ab72b04b53__EUR,GBMI,gt_5a1238ab72b04b53,FGFR3,GBMI::Asthma,Asthma,EUR,GRCh38,PRIMARY,False,EXTRACTED,REUSED,https://gbmi-sumstats.s3.amazonaws.com/Asthma_Bothsex_eur_inv_var_meta_GBMI_052021_nbbkgt1.txt.gz,https://gbmi-sumstats.s3.amazonaws.com/Asthma_Bothsex_eur_inv_var_meta_GBMI_052021_nbbkgt1.txt.gz.tbi,input/tabix_indexes/15b3/GBMI_e9119daf5f1f_Asthma_Bothsex_eur_inv_var_meta_GBMI_052021_nbbkgt1.txt.gz.tbi,5c83cc6efb1aea9ad99bb556da4c9255f6e7532b63f9213f035dba577c8196d2,4,4,exact_contig_match,1693293,1908872,2330,2330,0,2330,0,1693426,1908867,0,tabix_metadata_header,17,intermediate/15b3/GBMI/gt_5a1238ab72b04b53__EUR.parquet,intermediate/15b3/GBMI/gt_5a1238ab72b04b53__EUR.json,114556,817e62527c3aba499b120775e84e9a6020c73bf0df19d9c2f539fe349885ee51,,2026-07-24T20:27:31.900759+00:00
gt_519bb947b499daff__AFR,GBMI,gt_519bb947b499daff,GATA3,GBMI::Asthma,Asthma,AFR,GRCh38,PRIMARY,False,EXTRACTED,REUSED,https://gbmi-sumstats.s3.amazonaws.com/Asthma_Bothsex_afr_inv_var_meta_GBMI_052021_nbbkgt1.txt.gz,https://gbmi-sumstats.s3.amazonaws.com/Asthma_Bothsex_afr_inv_var_meta_GBMI_052021_nbbkgt1.txt.gz.tbi,input/tabix_indexes/15b3/GBMI_6ccf8d691a62_Asthma_Bothsex_afr_inv_var_meta_GBMI_052021_nbbkgt1.txt.gz.tbi,f57874ae837ab86821dc50fa1627cbca730c7578b145ad5c7d3499674dccf39f,10,10,exact_contig_match,7945378,8175198,1878,1878,0,1878,0,7945578,8174987,0,tabix_metadata_header,17,intermediate/15b3/GBMI/gt_519bb947b499daff__AFR.parquet,intermediate/15b3/GBMI/gt_519bb947b499daff__AFR.json,82227,9fc3fd74973b319e8b34268643c4e31ac2d41b31a0ba195413321b5d6fcd24eb,,2026-07-24T20:26:24.980591+00:00
gt_519bb947b499daff__AMR,GBMI,gt_519bb947b499daff,GATA3,GBMI::Asthma,Asthma,AMR,GRCh38,PRIMARY,False,EXTRACTED,REUSED,https://gbmi-sumstats.s3.amazonaws.com/Asthma_Bothsex_amr_inv_var_meta_GBMI_052021_nbbkgt1.txt.gz,https://gbmi-sumstats.s3.amazonaws.com/Asthma_Bothsex_amr_inv_var_meta_GBMI_052021_nbbkgt1.txt.gz.tbi,input/tabix_indexes/15b3/GBMI_3b43342a3123_Asthma_Bothsex_amr_inv_var_meta_GBMI_052021_nbbkgt1.txt.gz.tbi,7534ec4fb9205dbbf1249a6611e42bff6996921dcc25c8973aea04a4b60aaa4c,10,10,exact_contig_match,7945378,8175198,1105,1105,0,1105,0,7945578,8174749,0,tabix_metadata_header,17,intermediate/15b3/GBMI/gt_519bb947b499daff__AMR.parquet,intermediate/15b3/GBMI/gt_519bb947b499daff__AMR.json,51466,60c2785a964900cf39c18c861ec5f6e3c3bd750162aeff3b77ac0c39e7524515,,2026-07-24T20:26:45.752654+00:00
gt_519bb947b499daff__CSA,GBMI,gt_519bb947b499daff,GATA3,GBMI::Asthma,Asthma,CSA,GRCh38,PRIMARY,False,EXTRACTED,REUSED,https://gbmi-sumstats.s3.amazonaws.com/Asthma_Bothsex_sas_inv_var_meta_GBMI_052021_nbbkgt1.txt.gz,https://gbmi-sumstats.s3.amazonaws.com/Asthma_Bothsex_sas_inv_var_meta_GBMI_052021_nbbkgt1.txt.gz.tbi,input/tabix_indexes/15b3/GBMI_543e57982869_Asthma_Bothsex_sas_inv_var_meta_GBMI_052021_nbbkgt1.txt.gz.tbi,dab00f1d0cd46eed5e017b3ebca90e5e0a932bd370f468831f46d418584915ec,10,10,exact_contig_match,7945378,8175198,943,943,0,943,0,7945793,8174749,0,tabix_metadata_header,17,intermediate/15b3/GBMI/gt_519bb947b499daff__CSA.parquet,intermediate/15b3/GBMI/gt_519bb947b499daff__CSA.json,43707,a567b94ee8b4837b96b80324d474741cd13078e34393c80461e99522a85e2eb0,,2026-07-24T20:27:48.524517+00:00
gt_519bb947b499daff__EAS,GBMI,gt_519bb947b499daff,GATA3,GBMI::Asthma,Asthma,EAS,GRCh38,PRIMARY,False,EXTRACTED,REUSED,https://gbmi-sumstats.s3.amazonaws.com/Asthma_Bothsex_eas_inv_var_meta_GBMI_052021_nbbkgt1.txt.gz,https://gbmi-sumstats.s3.amazonaws.com/Asthma_Bothsex_eas_inv_var_meta_GBMI_052021_nbbkgt1.txt.gz.tbi,input/tabix_indexes/15b3/GBMI_5984648da2e3_Asthma_Bothsex_eas_inv_var_meta_GBMI_052021_nbbkgt1.txt.gz.tbi,01724c22525c9ed5482480dd9a382a3a82c33b4358e879e6b649182f844b5330,10,10,exact_contig_match,7945378,8175198,1302,1302,0,1302,0,7945578,8174883,0,tabix_metadata_header,17,intermediate/15b3/GBMI/gt_519bb947b499daff__EAS.parquet,intermediate/15b3/GBMI/gt_519bb947b499daff__EAS.json,59801,37b6e1b9797fe07d48c03740970df77e9c9c5876792b4e2df32bde59929108cb,,2026-07-24T20:27:03.432211+00:00
gt_519bb947b499daff__EUR,GBMI,gt_519bb947b499daff,GATA3,GBMI::Asthma,Asthma,EUR,GRCh38,PRIMARY,False,EXTRACTED,REUSED,https://gbmi-sumstats.s3.amazonaws.com/Asthma_Bothsex_eur_inv_var_meta_GBMI_052021_nbbkgt1.txt.gz,https://gbmi-sumstats.s3.amazonaws.com/Asthma_Bothsex_eur_inv_var_meta_GBMI_052021_nbbkgt1.txt.gz.tbi,input/tabix_indexes/15b3/GBMI_e9119daf5f1f_Asthma_Bothsex_eur_inv_var_meta_GBMI_052021_nbbkgt1.txt.gz.tbi,5c83cc6efb1aea9ad99bb556da4c9255f6e7532b63f9213f035dba577c8196d2,10,10,exact_contig_match,7945378,8175198,2668,2668,0,2668,0,7945532,8175198,0,tabix_metadata_header,17,intermediate/15b3/GBMI/gt_519bb947b499daff__EUR.parquet,intermediate/15b3/GBMI/gt_519bb947b499daff__EUR.json,129314,3753a46d6d983f1db60ce2e6c2034c7836d41d1558b287996d1df73136c7ff76,,2026-07-24T20:27:22.037472+00:00
gt_9e0993252b567190__AFR,GBMI,gt_9e0993252b567190,HRH4,GBMI::Asthma,Asthma,AFR,GRCh38,PRIMARY,False,EXTRACTED,REUSED,https://gbmi-sumstats.s3.amazonaws.com/Asthma_Bothsex_afr_inv_var_meta_GBMI_052021_nbbkgt1.txt.gz,https://gbmi-sumstats.s3.amazonaws.com/Asthma_Bothsex_afr_inv_var_meta_GBMI_052021_nbbkgt1.txt.gz.tbi,input/tabix_indexes/15b3/GBMI_6ccf8d691a62_Asthma_Bothsex_afr_inv_var_meta_GBMI_052021_nbbkgt1.txt.gz.tbi,f57874ae837ab86821dc50fa1627cbca730c7578b145ad5c7d3499674dccf39f,18,18,exact_contig_match,24360637,24579961,1734,1734,0,1734,0,24360711,24579905,0,tabix_metadata_header,17,intermediate/15b3/GBMI/gt_9e0993252b567190__AFR.parquet,intermediate/15b3/GBMI/gt_9e0993252b567190__AFR.json,77192,81fa341f5cdd359171abb26a9291f00ca2f7d0dd4d38766e69730d9dde0af9b3,,2026-07-24T20:26:30.454653+00:00
gt_9e0993252b567190__AMR,GBMI,gt_9e0993252b567190,HRH4,GBMI::Asthma,Asthma,AMR,GRCh38,PRIMARY,False,EXTRACTED,REUSED,https://gbmi-sumstats.s3.amazonaws.com/Asthma_Bothsex_amr_inv_var_meta_GBMI_052021_nbbkgt1.txt.gz,https://gbmi-sumstats.s3.amazonaws.com/Asthma_Bothsex_amr_inv_var_meta_GBMI_052021_nbbkgt1.txt.gz.tbi,input/tabix_indexes/15b3/GBMI_3b43342a3123_Asthma_Bothsex_amr_inv_var_meta_GBMI_052021_nbbkgt1.txt.gz.tbi,7534ec4fb9205dbbf1249a6611e42bff6996921dcc25c8973aea04a4b60aaa4c,18,18,exact_contig_match,24360637,24579961,940,940,0,940,0,24361279,24579905,0,tabix_metadata_header,17,intermediate/15b3/GBMI/gt_9e0993252b567190__AMR.parquet,intermediate/15b3/GBMI/gt_9e0993252b567190__AMR.json,44610,f9b7bb45a69423e2eba63201aa12fa4051c4cf42f491b0b059e70ae65407138c,,2026-07-24T20:26:49.718943+00:00
gt_9e0993252b567190__CSA,GBMI,gt_9e0993252b567190,HRH4,GBMI::Asthma,Asthma,CSA,GRCh38,PRIMARY,False,EXTRACTED,REUSED,https://gbmi-sumstats.s3.amazonaws.com/Asthma_Bothsex_sas_inv_var_meta_GBMI_052021_nbbkgt1.txt.gz,https://gbmi-sumstats.s3.amazonaws.com/Asthma_Bothsex_sas_inv_var_meta_GBMI_052021_nbbkgt1.txt.gz.tbi,input/tabix_indexes/15b3/GBMI_543e57982869_Asthma_Bothsex_sas_inv_var_meta_GBMI_052021_nbbkgt1.txt.gz.tbi,dab00f1d0cd46eed5e017b3ebca90e5e0a932bd370f468831f46d418584915ec,18,18,exact_contig_match,24360637,24579961,757,757,0,757,0,24361143,24579905,0,tabix_metadata_header,17,intermediate/15b3/GBMI/gt_9e0993252b567190__CSA.parquet,intermediate/15b3/GBMI/gt_9e0993252b567190__CSA.json,36981,88c25937c5b8bed46fde0491467854de3a2a8f9476d7c3c9477e70281cb5efbe,,2026-07-24T20:27:52.128113+00:00
gt_9e0993252b567190__EAS,GBMI,gt_9e0993252b567190,HRH4,GBMI::Asthma,Asthma,EAS,GRCh38,PRIMARY,False,EXTRACTED,REUSED,https://gbmi-sumstats.s3.amazonaws.com/Asthma_Bothsex_eas_inv_var_meta_GBMI_052021_nbbkgt1.txt.gz,https://gbmi-sumstats.s3.amazonaws.com/Asthma_Bothsex_eas_inv_var_meta_GBMI_052021_nbbkgt1.txt.gz.tbi,input/tabix_indexes/15b3/GBMI_5984648da2e3_Asthma_Bothsex_eas_inv_var_meta_GBMI_052021_nbbkgt1.txt.gz.tbi,01724c22525c9ed5482480dd9a382a3a82c33b4358e879e6b649182f844b5330,18,18,exact_contig_match,24360637,24579961,1114,1114,0,1114,0,24361279,24579905,0,tabix_metadata_header,17,intermediate/15b3/GBMI/gt_9e0993252b567190__EAS.parquet,intermediate/15b3/GBMI/gt_9e0993252b567190__EAS.json,53042,99ba9a59a8e53955ee10ec083a0f6f7bfe2733d2cee691900449ff96915eabd4,,2026-07-24T20:27:07.551102+00:00
gt_9e0993252b567190__EUR,GBMI,gt_9e0993252b567190,HRH4,GBMI::Asthma,Asthma,EUR,GRCh38,PRIMARY,False,EXTRACTED,REUSED,https://gbmi-sumstats.s3.amazonaws.com/Asthma_Bothsex_eur_inv_var_meta_GBMI_052021_nbbkgt1.txt.gz,https://gbmi-sumstats.s3.amazonaws.com/Asthma_Bothsex_eur_inv_var_meta_GBMI_052021_nbbkgt1.txt.gz.tbi,input/tabix_indexes/15b3/GBMI_e9119daf5f1f_Asthma_Bothsex_eur_inv_var_meta_GBMI_052021_nbbkgt1.txt.gz.tbi,5c83cc6efb1aea9ad99bb556da4c9255f6e7532b63f9213f035dba577c8196d2,18,18,exact_contig_match,24360637,24579961,2252,2252,0,2252,0,24360761,24579905,0,tabix_metadata_header,17,intermediate/15b3/GBMI/gt_9e0993252b567190__EUR.parquet,intermediate/15b3/GBMI/gt_9e0993252b567190__EUR.json,110202,98dc8174ad33e77777141ce58ba1112d43ae750d4c964442e3faa42cf10f0c7e,,2026-07-24T20:27:27.682978+00:00
gt_b5915a3fe7e0c8ef__AFR,GBMI,gt_b5915a3fe7e0c8ef,IL13,GBMI::Asthma,Asthma,AFR,GRCh38,PRIMARY,False,EXTRACTED,REUSED,https://gbmi-sumstats.s3.amazonaws.com/Asthma_Bothsex_afr_inv_var_meta_GBMI_052021_nbbkgt1.txt.gz,https://gbmi-sumstats.s3.amazonaws.com/Asthma_Bothsex_afr_inv_var_meta_GBMI_052021_nbbkgt1.txt.gz.tbi,input/tabix_indexes/15b3/GBMI_6ccf8d691a62_Asthma_Bothsex_afr_inv_var_meta_GBMI_052021_nbbkgt1.txt.gz.tbi,f57874ae837ab86821dc50fa1627cbca730c7578b145ad5c7d3499674dccf39f,5,5,exact_contig_match,132556263,132761110,1300,1300,0,1300,0,132556405,132761010,0,tabix_metadata_header,17,intermediate/15b3/GBMI/gt_b5915a3fe7e0c8ef__AFR.parquet,intermediate/15b3/GBMI/gt_b5915a3fe7e0c8ef__AFR.json,60856,0344fc6e74d0f34cba2d91fe916883283003ba3029dba12fe9c82d6c9bb9223e,,2026-07-24T20:26:37.481052+00:00
gt_b5915a3fe7e0c8ef__AMR,GBMI,gt_b5915a3fe7e0c8ef,IL13,GBMI::Asthma,Asthma,AMR,GRCh38,PRIMARY,False,EXTRACTED,REUSED,https://gbmi-sumstats.s3.amazonaws.com/Asthma_Bothsex_amr_inv_var_meta_GBMI_052021_nbbkgt1.txt.gz,https://gbmi-sumstats.s3.amazonaws.com/Asthma_Bothsex_amr_inv_var_meta_GBMI_052021_nbbkgt1.txt.gz.tbi,input/tabix_indexes/15b3/GBMI_3b43342a3123_Asthma_Bothsex_amr_inv_var_meta_GBMI_052021_nbbkgt1.txt.gz.tbi,7534ec4fb9205dbbf1249a6611e42bff6996921dcc25c8973aea04a4b60aaa4c,5,5,exact_contig_match,132556263,132761110,667,667,0,667,0,132556665,132760876,0,tabix_metadata_header,17,intermediate/15b3/GBMI/gt_b5915a3fe7e0c8ef__AMR.parquet,intermediate/15b3/GBMI/gt_b5915a3fe7e0c8ef__AMR.json,34567,9e93c75f0b7e3ff6e26f9927e4a1919538b73d060f677741c6f091369f254d06,,2026-07-24T20:26:55.227507+00:00
gt_b5915a3fe7e0c8ef__CSA,GBMI,gt_b5915a3fe7e0c8ef,IL13,GBMI::Asthma,Asthma,CSA,GRCh38,PRIMARY,False,EXTRACTED,REUSED,https://gbmi-sumstats.s3.amazonaws.com/Asthma_Bothsex_sas_inv_var_meta_GBMI_052021_nbbkgt1.txt.gz,https://gbmi-sumstats.s3.amazonaws.com/Asthma_Bothsex_sas_inv_var_meta_GBMI_052021_nbbkgt1.txt.gz.tbi,input/tabix_indexes/15b3/GBMI_543e57982869_Asthma_Bothsex_sas_inv_var_meta_GBMI_052021_nbbkgt1.txt.gz.tbi,dab00f1d0cd46eed5e017b3ebca90e5e0a932bd370f468831f46d418584915ec,5,5,exact_contig_match,132556263,132761110,436,436,0,436,0,132556857,132759282,0,tabix_metadata_header,17,intermediate/15b3/GBMI/gt_b5915a3fe7e0c8ef__CSA.parquet,intermediate/15b3/GBMI/gt_b5915a3fe7e0c8ef__CSA.json,25122,8b701e08384f99596cff89d9f5dd851365df9f715395421c200df88a254dd930,,2026-07-24T20:27:57.302312+00:00
gt_b5915a3fe7e0c8ef__EAS,GBMI,gt_b5915a3fe7e0c8ef,IL13,GBMI::Asthma,Asthma,EAS,GRCh38,PRIMARY,False,EXTRACTED,REUSED,https://gbmi-sumstats.s3.amazonaws.com/Asthma_Bothsex_eas_inv_var_meta_GBMI_052021_nbbkgt1.txt.gz,https://gbmi-sumstats.s3.amazonaws.com/Asthma_Bothsex_eas_inv_var_meta_GBMI_052021_nbbkgt1.txt.gz.tbi,input/tabix_indexes/15b3/GBMI_5984648da2e3_Asthma_Bothsex_eas_inv_var_meta_GBMI_052021_nbbkgt1.txt.gz.tbi,01724c22525c9ed5482480dd9a382a3a82c33b4358e879e6b649182f844b5330,5,5,exact_contig_match,132556263,132761110,576,576,0,576,0,132556948,132760785,0,tabix_metadata_header,17,intermediate/15b3/GBMI/gt_b5915a3fe7e0c8ef__EAS.parquet,intermediate/15b3/GBMI/gt_b5915a3fe7e0c8ef__EAS.json,31635,5b7a10f29a7897c7cd1943337edbf0fcc80a54dbacec0e391d1456d62de5836f,,2026-07-24T20:27:13.569874+00:00
gt_b5915a3fe7e0c8ef__EUR,GBMI,gt_b5915a3fe7e0c8ef,IL13,GBMI::Asthma,Asthma,EUR,GRCh38,PRIMARY,False,EXTRACTED,REUSED,https://gbmi-sumstats.s3.amazonaws.com/Asthma_Bothsex_eur_inv_var_meta_GBMI_052021_nbbkgt1.txt.gz,https://gbmi-sumstats.s3.amazonaws.com/Asthma_Bothsex_eur_inv_var_meta_GBMI_052021_nbbkgt1.txt.gz.tbi,input/tabix_indexes/15b3/GBMI_e9119daf5f1f_Asthma_Bothsex_eur_inv_var_meta_GBMI_052021_nbbkgt1.txt.gz.tbi,5c83cc6efb1aea9ad99bb556da4c9255f6e7532b63f9213f035dba577c8196d2,5,5,exact_contig_match,132556263,132761110,1807,1807,0,1807,0,132556665,132761038,0,tabix_metadata_header,17,intermediate/15b3/GBMI/gt_b5915a3fe7e0c8ef__EUR.parquet,intermediate/15b3/GBMI/gt_b5915a3fe7e0c8ef__EUR.json,90128,507763b571a7a399eb1ba602bdd50d15d4ac45a9613c318b6eff97e40ea756ea,,2026-07-24T20:27:40.828642+00:00
gt_643969c79b356830__AFR,GBMI,gt_643969c79b356830,IL17RB,GBMI::Asthma,Asthma,AFR,GRCh38,PRIMARY,False,EXTRACTED,REUSED,https://gbmi-sumstats.s3.amazonaws.com/Asthma_Bothsex_afr_inv_var_meta_GBMI_052021_nbbkgt1.txt.gz,https://gbmi-sumstats.s3.amazonaws.com/Asthma_Bothsex_afr_inv_var_meta_GBMI_052021_nbbkgt1.txt.gz.tbi,input/tabix_indexes/15b3/GBMI_6ccf8d691a62_Asthma_Bothsex_afr_inv_var_meta_GBMI_052021_nbbkgt1.txt.gz.tbi,f57874ae837ab86821dc50fa1627cbca730c7578b145ad5c7d3499674dccf39f,3,3,exact_contig_match,53746568,53965794,1576,1576,0,1576,0,53746635,53965578,0,tabix_metadata_header,17,intermediate/15b3/GBMI/gt_643969c79b356830__AFR.parquet,intermediate/15b3/GBMI/gt_643969c79b356830__AFR.json,71496,f7ca9e25b740e05b1b90d725a8c469809e766cca7bf7fabec3b46443474ebda0,,2026-07-24T20:26:32.543145+00:00
gt_643969c79b356830__AMR,GBMI,gt_643969c79b356830,IL17RB,GBMI::Asthma,Asthma,AMR,GRCh38,PRIMARY,False,EXTRACTED,REUSED,https://gbmi-sumstats.s3.amazonaws.com/Asthma_Bothsex_amr_inv_var_meta_GBMI_052021_nbbkgt1.txt.gz,https://gbmi-sumstats.s3.amazonaws.com/Asthma_Bothsex_amr_inv_var_meta_GBMI_052021_nbbkgt1.txt.gz.tbi,input/tabix_indexes/15b3/GBMI_3b43342a3123_Asthma_Bothsex_amr_inv_var_meta_GBMI_052021_nbbkgt1.txt.gz.tbi,7534ec4fb9205dbbf1249a6611e42bff6996921dcc25c8973aea04a4b60aaa4c,3,3,exact_contig_match,53746568,53965794,933,933,0,933,0,53746635,53965578,0,tabix_metadata_header,17,intermediate/15b3/GBMI/gt_643969c79b356830__AMR.parquet,intermediate/15b3/GBMI/gt_643969c79b356830__AMR.json,44810,3e5f145fcb3f8894deda6cd9cbe4b9096c7bb72d791972093195e1c76e44d0be,,2026-07-24T20:26:51.443972+00:00
gt_643969c79b356830__CSA,GBMI,gt_643969c79b356830,IL17RB,GBMI::Asthma,Asthma,CSA,GRCh38,PRIMARY,False,EXTRACTED,REUSED,https://gbmi-sumstats.s3.amazonaws.com/Asthma_Bothsex_sas_inv_var_meta_GBMI_052021_nbbkgt1.txt.gz,https://gbmi-sumstats.s3.amazonaws.com/Asthma_Bothsex_sas_inv_var_meta_GBMI_052021_nbbkgt1.txt.gz.tbi,input/tabix_indexes/15b3/GBMI_543e57982869_Asthma_Bothsex_sas_inv_var_meta_GBMI_052021_nbbkgt1.txt.gz.tbi,dab00f1d0cd46eed5e017b3ebca90e5e0a932bd370f468831f46d418584915ec,3,3,exact_contig_match,53746568,53965794,764,764,0,764,0,53746635,53965581,0,tabix_metadata_header,17,intermediate/15b3/GBMI/gt_643969c79b356830__CSA.parquet,intermediate/15b3/GBMI/gt_643969c79b356830__CSA.json,37441,0709df2933b0bd9a2c56e282077acf7685b608e64926f84db3897db20f47e21a,,2026-07-24T20:27:53.797700+00:00
gt_643969c79b356830__EAS,GBMI,gt_643969c79b356830,IL17RB,GBMI::Asthma,Asthma,EAS,GRCh38,PRIMARY,False,EXTRACTED,REUSED,https://gbmi-sumstats.s3.amazonaws.com/Asthma_Bothsex_eas_inv_var_meta_GBMI_052021_nbbkgt1.txt.gz,https://gbmi-sumstats.s3.amazonaws.com/Asthma_Bothsex_eas_inv_var_meta_GBMI_052021_nbbkgt1.txt.gz.tbi,input/tabix_indexes/15b3/GBMI_5984648da2e3_Asthma_Bothsex_eas_inv_var_meta_GBMI_052021_nbbkgt1.txt.gz.tbi,01724c22525c9ed5482480dd9a382a3a82c33b4358e879e6b649182f844b5330,3,3,exact_contig_match,53746568,53965794,1073,1073,0,1073,0,53746635,53964935,0,tabix_metadata_header,17,intermediate/15b3/GBMI/gt_643969c79b356830__EAS.parquet,intermediate/15b3/GBMI/gt_643969c79b356830__EAS.json,51009,335723fee70548cfdfd9f1fcfba22dc5f2edc2014cdfe297cd373d42827befff,,2026-07-24T20:27:09.234367+00:00
