trait_key,source,genome_build,phenotype_id,published_endpoint_code,trait_type,phenocode,trait_name,description_more,coding_description,category,analysis_class,pops_pass_qc,non_eur_pops_pass_qc,num_non_eur_pops_pass_qc,ancestry_status,filename,filename_tabix,remote_data_path,remote_index_path,source_release,mapping_status,n_cases_AFR,n_controls_AFR,phenotype_qc_AFR,n_cases_AMR,n_controls_AMR,phenotype_qc_AMR,n_cases_CSA,n_controls_CSA,phenotype_qc_CSA,n_cases_EAS,n_controls_EAS,phenotype_qc_EAS,n_cases_EUR,n_controls_EUR,phenotype_qc_EUR,n_cases_MID,n_controls_MID,phenotype_qc_MID
Pan-UKB::categorical|1468|both_sexes|4|,Pan-UKB,GRCh37,categorical|1468|both_sexes|4|,,categorical,1468,Cereal type,"ACE touchscreen question ""What type of cereal do you mainly eat?"" If the participant activated the Help button they were shown the message: If you eat more than one type of cereal, please select the one that you eat the most. If you are unsure, select Do not know. ~F1468~ was collected from all participants except those who indicated that they do not eat cereal or less than one bowl of cereal each week, as defined by their answers to ~F1458~",Muesli,UK Biobank Assessment Centre > Touchscreen > Lifestyle and environment > Diet,other_candidate,"EUR,MID",MID,1,verified_from_official_manifest,categorical-1468-both_sexes-4.tsv.bgz,categorical-1468-both_sexes-4.tsv.bgz.tbi,s3://pan-ukb-us-east-1/sumstats_flat_files/categorical-1468-both_sexes-4.tsv.bgz,s3://pan-ukb-us-east-1/sumstats_flat_files_tabix/categorical-1468-both_sexes-4.tsv.bgz.tbi,Pan-UKB official phenotype manifest,UNREVIEWED,586.0,4277.0,h2_z_insignificant,138.0,551.0,n_too_low,866.0,5589.0,h2_z_insignificant,332.0,1296.0,h2_z_insignificant,70931.0,278596.0,PASS,213.0,844.0,PASS
Pan-UKB::categorical|1538|both_sexes|0|,Pan-UKB,GRCh37,categorical|1538|both_sexes|0|,,categorical,1538,Major dietary changes in the last 5 years,"ACE touchscreen question ""Have you made any major changes to your diet in the last 5 years?""",No,UK Biobank Assessment Centre > Touchscreen > Lifestyle and environment > Diet,other_candidate,"CSA,EUR",CSA,1,verified_from_official_manifest,categorical-1538-both_sexes-0.tsv.bgz,categorical-1538-both_sexes-0.tsv.bgz.tbi,s3://pan-ukb-us-east-1/sumstats_flat_files/categorical-1538-both_sexes-0.tsv.bgz,s3://pan-ukb-us-east-1/sumstats_flat_files_tabix/categorical-1538-both_sexes-0.tsv.bgz.tbi,Pan-UKB official phenotype manifest,UNREVIEWED,2892.0,3612.0,h2_z_insignificant,473.0,479.0,n_too_low,4511.0,4067.0,PASS,1726.0,891.0,h2_z_insignificant,257507.0,162002.0,PASS,855.0,708.0,h2_z_insignificant
Pan-UKB::categorical|1538|both_sexes|1|,Pan-UKB,GRCh37,categorical|1538|both_sexes|1|,,categorical,1538,Major dietary changes in the last 5 years,"ACE touchscreen question ""Have you made any major changes to your diet in the last 5 years?""","Yes, because of illness",UK Biobank Assessment Centre > Touchscreen > Lifestyle and environment > Diet,other_candidate,"CSA,EUR",CSA,1,verified_from_official_manifest,categorical-1538-both_sexes-1.tsv.bgz,categorical-1538-both_sexes-1.tsv.bgz.tbi,s3://pan-ukb-us-east-1/sumstats_flat_files/categorical-1538-both_sexes-1.tsv.bgz,s3://pan-ukb-us-east-1/sumstats_flat_files_tabix/categorical-1538-both_sexes-1.tsv.bgz.tbi,Pan-UKB official phenotype manifest,UNREVIEWED,1260.0,5244.0,h2_z_insignificant,114.0,838.0,n_too_low,1766.0,6812.0,PASS,236.0,2381.0,h2_z_insignificant,44564.0,374945.0,PASS,288.0,1275.0,h2_z_insignificant
Pan-UKB::categorical|1538|both_sexes|2|,Pan-UKB,GRCh37,categorical|1538|both_sexes|2|,,categorical,1538,Major dietary changes in the last 5 years,"ACE touchscreen question ""Have you made any major changes to your diet in the last 5 years?""","Yes, because of other reasons",UK Biobank Assessment Centre > Touchscreen > Lifestyle and environment > Diet,other_candidate,"EUR,MID",MID,1,verified_from_official_manifest,categorical-1538-both_sexes-2.tsv.bgz,categorical-1538-both_sexes-2.tsv.bgz.tbi,s3://pan-ukb-us-east-1/sumstats_flat_files/categorical-1538-both_sexes-2.tsv.bgz,s3://pan-ukb-us-east-1/sumstats_flat_files_tabix/categorical-1538-both_sexes-2.tsv.bgz.tbi,Pan-UKB official phenotype manifest,UNREVIEWED,2352.0,4152.0,h2_z_insignificant,365.0,587.0,n_too_low,2301.0,6277.0,h2_z_insignificant,655.0,1962.0,h2_z_insignificant,117438.0,302071.0,PASS,420.0,1143.0,PASS
Pan-UKB::categorical|1677|both_sexes|1677|,Pan-UKB,GRCh37,categorical|1677|both_sexes|1677|,,categorical,1677,Breastfed as a baby,"ACE touchscreen question ""Were you breastfed when you were a baby?"" This question was dropped from the touchscreen protocol on 24/10/2016.",,UK Biobank Assessment Centre > Touchscreen > Early life factors,other_candidate,"AFR,CSA,EUR,MID","AFR,CSA,MID",3,verified_from_official_manifest,categorical-1677-both_sexes-1677.tsv.bgz,categorical-1677-both_sexes-1677.tsv.bgz.tbi,s3://pan-ukb-us-east-1/sumstats_flat_files/categorical-1677-both_sexes-1677.tsv.bgz,s3://pan-ukb-us-east-1/sumstats_flat_files_tabix/categorical-1677-both_sexes-1677.tsv.bgz.tbi,Pan-UKB official phenotype manifest,UNREVIEWED,5371.0,256.0,PASS,653.0,150.0,n_too_low,7023.0,528.0,PASS,1769.0,430.0,h2_z_insignificant,227321.0,92087.0,PASS,1174.0,174.0,PASS
Pan-UKB::categorical|1707|both_sexes|1|,Pan-UKB,GRCh37,categorical|1707|both_sexes|1|,,categorical,1707,Handedness (chirality/laterality),"ACE touchscreen question ""Are you right or left handed?"" This question was dropped from the touchscreen protocol on 24/10/2016.",Right-handed,UK Biobank Assessment Centre > Touchscreen > Early life factors,other_candidate,"CSA,EUR",CSA,1,verified_from_official_manifest,categorical-1707-both_sexes-1.tsv.bgz,categorical-1707-both_sexes-1.tsv.bgz.tbi,s3://pan-ukb-us-east-1/sumstats_flat_files/categorical-1707-both_sexes-1.tsv.bgz,s3://pan-ukb-us-east-1/sumstats_flat_files_tabix/categorical-1707-both_sexes-1.tsv.bgz.tbi,Pan-UKB official phenotype manifest,UNREVIEWED,6038.0,531.0,h2_z_insignificant,880.0,85.0,n_too_low,7976.0,741.0,PASS,2450.0,207.0,h2_z_insignificant,373044.0,47166.0,PASS,1435.0,138.0,h2_z_insignificant
Pan-UKB::categorical|1707|both_sexes|2|,Pan-UKB,GRCh37,categorical|1707|both_sexes|2|,,categorical,1707,Handedness (chirality/laterality),"ACE touchscreen question ""Are you right or left handed?"" This question was dropped from the touchscreen protocol on 24/10/2016.",Left-handed,UK Biobank Assessment Centre > Touchscreen > Early life factors,other_candidate,"EAS,EUR,MID","EAS,MID",2,verified_from_official_manifest,categorical-1707-both_sexes-2.tsv.bgz,categorical-1707-both_sexes-2.tsv.bgz.tbi,s3://pan-ukb-us-east-1/sumstats_flat_files/categorical-1707-both_sexes-2.tsv.bgz,s3://pan-ukb-us-east-1/sumstats_flat_files_tabix/categorical-1707-both_sexes-2.tsv.bgz.tbi,Pan-UKB official phenotype manifest,UNREVIEWED,413.0,6156.0,h2_z_insignificant,63.0,902.0,n_too_low,509.0,8208.0,h2_z_insignificant,133.0,2524.0,PASS,40185.0,380025.0,PASS,108.0,1465.0,PASS
Pan-UKB::categorical|1747|both_sexes|4|,Pan-UKB,GRCh37,categorical|1747|both_sexes|4|,,categorical,1747,"Hair colour (natural, before greying)","ACE touchscreen question ""What best describes your natural hair colour? (If your hair colour is grey, the colour before you went grey)"" If the participant activated the Help button they were shown the message: If you are unsure, please select the colour closest to your natural adult hair colour or select Do not know. This question was dropped from the touchscreen protocol on 24/10/2016.",Dark brown,UK Biobank Assessment Centre > Touchscreen > Lifestyle and environment > Sun exposure,other_candidate,"EAS,EUR",EAS,1,verified_from_official_manifest,categorical-1747-both_sexes-4.tsv.bgz,categorical-1747-both_sexes-4.tsv.bgz.tbi,s3://pan-ukb-us-east-1/sumstats_flat_files/categorical-1747-both_sexes-4.tsv.bgz,s3://pan-ukb-us-east-1/sumstats_flat_files_tabix/categorical-1747-both_sexes-4.tsv.bgz.tbi,Pan-UKB official phenotype manifest,UNREVIEWED,797.0,5746.0,h2_z_insignificant,497.0,464.0,n_too_low,2141.0,6529.0,h2_z_insignificant,578.0,2081.0,PASS,156778.0,262691.0,PASS,627.0,936.0,h2_z_insignificant
Pan-UKB::categorical|1747|both_sexes|5|,Pan-UKB,GRCh37,categorical|1747|both_sexes|5|,,categorical,1747,"Hair colour (natural, before greying)","ACE touchscreen question ""What best describes your natural hair colour? (If your hair colour is grey, the colour before you went grey)"" If the participant activated the Help button they were shown the message: If you are unsure, please select the colour closest to your natural adult hair colour or select Do not know. This question was dropped from the touchscreen protocol on 24/10/2016.",Black,UK Biobank Assessment Centre > Touchscreen > Lifestyle and environment > Sun exposure,other_candidate,"EAS,EUR",EAS,1,verified_from_official_manifest,categorical-1747-both_sexes-5.tsv.bgz,categorical-1747-both_sexes-5.tsv.bgz.tbi,s3://pan-ukb-us-east-1/sumstats_flat_files/categorical-1747-both_sexes-5.tsv.bgz,s3://pan-ukb-us-east-1/sumstats_flat_files_tabix/categorical-1747-both_sexes-5.tsv.bgz.tbi,Pan-UKB official phenotype manifest,UNREVIEWED,5637.0,906.0,h2_z_insignificant,246.0,715.0,n_too_low,6193.0,2477.0,h2_z_insignificant,2040.0,619.0,PASS,18157.0,401312.0,PASS,708.0,855.0,h2_z_insignificant
Pan-UKB::categorical|1920|both_sexes|1920|,Pan-UKB,GRCh37,categorical|1920|both_sexes|1920|,,categorical,1920,Mood swings,"ACE touchscreen question ""Does your mood often go up and down?"" If the participant activated the Help button they were shown the message: Work through these questions quickly and do not think about the exact meaning of the question",,UK Biobank Assessment Centre > Touchscreen > Psychosocial factors > Mental health,other_candidate,"CSA,EUR,MID","CSA,MID",2,verified_from_official_manifest,categorical-1920-both_sexes-1920.tsv.bgz,categorical-1920-both_sexes-1920.tsv.bgz.tbi,s3://pan-ukb-us-east-1/sumstats_flat_files/categorical-1920-both_sexes-1920.tsv.bgz,s3://pan-ukb-us-east-1/sumstats_flat_files_tabix/categorical-1920-both_sexes-1920.tsv.bgz.tbi,Pan-UKB official phenotype manifest,UNREVIEWED,3195.0,2936.0,h2_z_insignificant,416.0,496.0,n_too_low,4200.0,3822.0,PASS,968.0,1488.0,h2_z_insignificant,185534.0,224986.0,PASS,877.0,590.0,PASS
Pan-UKB::categorical|1940|both_sexes|1940|,Pan-UKB,GRCh37,categorical|1940|both_sexes|1940|,,categorical,1940,Irritability,"ACE touchscreen question ""Are you an irritable person?"" If the participant activated the Help button they were shown the message: Work through these questions quickly and do not think about the exact meaning of the question",,UK Biobank Assessment Centre > Touchscreen > Psychosocial factors > Mental health,other_candidate,"CSA,EUR",CSA,1,verified_from_official_manifest,categorical-1940-both_sexes-1940.tsv.bgz,categorical-1940-both_sexes-1940.tsv.bgz.tbi,s3://pan-ukb-us-east-1/sumstats_flat_files/categorical-1940-both_sexes-1940.tsv.bgz,s3://pan-ukb-us-east-1/sumstats_flat_files_tabix/categorical-1940-both_sexes-1940.tsv.bgz.tbi,Pan-UKB official phenotype manifest,UNREVIEWED,1110.0,5045.0,h2_z_insignificant,270.0,646.0,n_too_low,1899.0,5861.0,PASS,558.0,1799.0,h2_z_insignificant,112713.0,289328.0,PASS,458.0,917.0,h2_z_insignificant
Pan-UKB::categorical|1950|both_sexes|1950|,Pan-UKB,GRCh37,categorical|1950|both_sexes|1950|,,categorical,1950,Sensitivity / hurt feelings,"ACE touchscreen question ""Are your feelings easily hurt?"" If the participant activated the Help button they were shown the message: Work through these questions quickly and do not think about the exact meaning of the question",,UK Biobank Assessment Centre > Touchscreen > Psychosocial factors > Mental health,other_candidate,"EUR,MID",MID,1,verified_from_official_manifest,categorical-1950-both_sexes-1950.tsv.bgz,categorical-1950-both_sexes-1950.tsv.bgz.tbi,s3://pan-ukb-us-east-1/sumstats_flat_files/categorical-1950-both_sexes-1950.tsv.bgz,s3://pan-ukb-us-east-1/sumstats_flat_files_tabix/categorical-1950-both_sexes-1950.tsv.bgz.tbi,Pan-UKB official phenotype manifest,UNREVIEWED,2669.0,3595.0,h2_z_insignificant,497.0,432.0,n_too_low,4901.0,3190.0,h2_z_insignificant,1142.0,1306.0,h2_z_insignificant,226844.0,181625.0,PASS,875.0,597.0,PASS
Pan-UKB::categorical|1970|both_sexes|1970|,Pan-UKB,GRCh37,categorical|1970|both_sexes|1970|,,categorical,1970,Nervous feelings,"ACE touchscreen question ""Would you call yourself a nervous person?"" If the participant activated the Help button they were shown the message: Work through these questions quickly and do not think about the exact meaning of the question",,UK Biobank Assessment Centre > Touchscreen > Psychosocial factors > Mental health,other_candidate,"CSA,EUR",CSA,1,verified_from_official_manifest,categorical-1970-both_sexes-1970.tsv.bgz,categorical-1970-both_sexes-1970.tsv.bgz.tbi,s3://pan-ukb-us-east-1/sumstats_flat_files/categorical-1970-both_sexes-1970.tsv.bgz,s3://pan-ukb-us-east-1/sumstats_flat_files_tabix/categorical-1970-both_sexes-1970.tsv.bgz.tbi,Pan-UKB official phenotype manifest,UNREVIEWED,1020.0,5276.0,h2_z_insignificant,264.0,662.0,n_too_low,1955.0,6154.0,PASS,568.0,1884.0,h2_z_insignificant,96438.0,313175.0,PASS,404.0,1076.0,h2_z_insignificant
Pan-UKB::categorical|1980|both_sexes|1980|,Pan-UKB,GRCh37,categorical|1980|both_sexes|1980|,,categorical,1980,Worrier / anxious feelings,"ACE touchscreen question ""Are you a worrier?"" If the participant activated the Help button they were shown the message: Work through these questions quickly and do not think about the exact meaning of the question",,UK Biobank Assessment Centre > Touchscreen > Psychosocial factors > Mental health,other_candidate,"CSA,EAS,EUR","CSA,EAS",2,verified_from_official_manifest,categorical-1980-both_sexes-1980.tsv.bgz,categorical-1980-both_sexes-1980.tsv.bgz.tbi,s3://pan-ukb-us-east-1/sumstats_flat_files/categorical-1980-both_sexes-1980.tsv.bgz,s3://pan-ukb-us-east-1/sumstats_flat_files_tabix/categorical-1980-both_sexes-1980.tsv.bgz.tbi,Pan-UKB official phenotype manifest,UNREVIEWED,2740.0,3493.0,h2_z_insignificant,508.0,421.0,n_too_low,4462.0,3649.0,PASS,1214.0,1261.0,PASS,231995.0,177677.0,PASS,914.0,560.0,h2_z_insignificant
Pan-UKB::categorical|20002|both_sexes|1065|,Pan-UKB,GRCh37,categorical|20002|both_sexes|1065|,,categorical,20002,"Non-cancer illness code, self-reported","Code for non-cancer illness. If the participant was uncertain of the type of illness they had had, then they described it to the interviewer (a trained nurse) who attempted to place it within the coding tree. If the illness could not be located in the coding tree then the interviewer entered a free-text description of it. These free-text descriptions were subsequently examined by a doctor and, where possible, matched to entries in the coding tree. Free-text descriptions which could not be matched with very high probability have been marked as ""unclassifiable"". Note that myasthenia gravis appears twice (under codes 1260 and 1437). Please ensure you use both codes to capture all relevant diagnoses.",hypertension,UK Biobank Assessment Centre > Verbal interview > Medical conditions,other_candidate,"CSA,EAS,EUR","CSA,EAS",2,verified_from_official_manifest,categorical-20002-both_sexes-1065.tsv.bgz,categorical-20002-both_sexes-1065.tsv.bgz.tbi,s3://pan-ukb-us-east-1/sumstats_flat_files/categorical-20002-both_sexes-1065.tsv.bgz,s3://pan-ukb-us-east-1/sumstats_flat_files_tabix/categorical-20002-both_sexes-1065.tsv.bgz.tbi,Pan-UKB official phenotype manifest,UNREVIEWED,2519.0,4105.0,h2_z_insignificant,203.0,777.0,n_too_low,2564.0,6285.0,PASS,563.0,2144.0,PASS,109307.0,311166.0,PASS,374.0,1221.0,h2_z_insignificant
Pan-UKB::categorical|20002|both_sexes|1074|,Pan-UKB,GRCh37,categorical|20002|both_sexes|1074|,,categorical,20002,"Non-cancer illness code, self-reported","Code for non-cancer illness. If the participant was uncertain of the type of illness they had had, then they described it to the interviewer (a trained nurse) who attempted to place it within the coding tree. If the illness could not be located in the coding tree then the interviewer entered a free-text description of it. These free-text descriptions were subsequently examined by a doctor and, where possible, matched to entries in the coding tree. Free-text descriptions which could not be matched with very high probability have been marked as ""unclassifiable"". Note that myasthenia gravis appears twice (under codes 1260 and 1437). Please ensure you use both codes to capture all relevant diagnoses.",angina,UK Biobank Assessment Centre > Verbal interview > Medical conditions,other_candidate,"CSA,EUR",CSA,1,verified_from_official_manifest,categorical-20002-both_sexes-1074.tsv.bgz,categorical-20002-both_sexes-1074.tsv.bgz.tbi,s3://pan-ukb-us-east-1/sumstats_flat_files/categorical-20002-both_sexes-1074.tsv.bgz,s3://pan-ukb-us-east-1/sumstats_flat_files_tabix/categorical-20002-both_sexes-1074.tsv.bgz.tbi,Pan-UKB official phenotype manifest,UNREVIEWED,150.0,6474.0,h2_z_insignificant,,,,494.0,8355.0,PASS,,,,13408.0,407065.0,PASS,72.0,1523.0,h2_z_insignificant
Pan-UKB::categorical|20002|both_sexes|1111|,Pan-UKB,GRCh37,categorical|20002|both_sexes|1111|,,categorical,20002,"Non-cancer illness code, self-reported","Code for non-cancer illness. If the participant was uncertain of the type of illness they had had, then they described it to the interviewer (a trained nurse) who attempted to place it within the coding tree. If the illness could not be located in the coding tree then the interviewer entered a free-text description of it. These free-text descriptions were subsequently examined by a doctor and, where possible, matched to entries in the coding tree. Free-text descriptions which could not be matched with very high probability have been marked as ""unclassifiable"". Note that myasthenia gravis appears twice (under codes 1260 and 1437). Please ensure you use both codes to capture all relevant diagnoses.",asthma,UK Biobank Assessment Centre > Verbal interview > Medical conditions,other_candidate,"CSA,EUR",CSA,1,verified_from_official_manifest,categorical-20002-both_sexes-1111.tsv.bgz,categorical-20002-both_sexes-1111.tsv.bgz.tbi,s3://pan-ukb-us-east-1/sumstats_flat_files/categorical-20002-both_sexes-1111.tsv.bgz,s3://pan-ukb-us-east-1/sumstats_flat_files_tabix/categorical-20002-both_sexes-1111.tsv.bgz.tbi,Pan-UKB official phenotype manifest,UNREVIEWED,795.0,5829.0,h2_z_insignificant,106.0,874.0,n_too_low,1083.0,7766.0,PASS,238.0,2469.0,h2_z_insignificant,48865.0,371608.0,PASS,176.0,1419.0,h2_z_insignificant
Pan-UKB::categorical|20002|both_sexes|1220|,Pan-UKB,GRCh37,categorical|20002|both_sexes|1220|,,categorical,20002,"Non-cancer illness code, self-reported","Code for non-cancer illness. If the participant was uncertain of the type of illness they had had, then they described it to the interviewer (a trained nurse) who attempted to place it within the coding tree. If the illness could not be located in the coding tree then the interviewer entered a free-text description of it. These free-text descriptions were subsequently examined by a doctor and, where possible, matched to entries in the coding tree. Free-text descriptions which could not be matched with very high probability have been marked as ""unclassifiable"". Note that myasthenia gravis appears twice (under codes 1260 and 1437). Please ensure you use both codes to capture all relevant diagnoses.",diabetes,UK Biobank Assessment Centre > Verbal interview > Medical conditions,other_candidate,"CSA,EUR,MID","CSA,MID",2,verified_from_official_manifest,categorical-20002-both_sexes-1220.tsv.bgz,categorical-20002-both_sexes-1220.tsv.bgz.tbi,s3://pan-ukb-us-east-1/sumstats_flat_files/categorical-20002-both_sexes-1220.tsv.bgz,s3://pan-ukb-us-east-1/sumstats_flat_files_tabix/categorical-20002-both_sexes-1220.tsv.bgz.tbi,Pan-UKB official phenotype manifest,UNREVIEWED,668.0,5956.0,h2_z_insignificant,,,,1372.0,7477.0,PASS,127.0,2580.0,h2_z_insignificant,16550.0,403923.0,PASS,140.0,1455.0,PASS
Pan-UKB::categorical|20002|both_sexes|1226|,Pan-UKB,GRCh37,categorical|20002|both_sexes|1226|,,categorical,20002,"Non-cancer illness code, self-reported","Code for non-cancer illness. If the participant was uncertain of the type of illness they had had, then they described it to the interviewer (a trained nurse) who attempted to place it within the coding tree. If the illness could not be located in the coding tree then the interviewer entered a free-text description of it. These free-text descriptions were subsequently examined by a doctor and, where possible, matched to entries in the coding tree. Free-text descriptions which could not be matched with very high probability have been marked as ""unclassifiable"". Note that myasthenia gravis appears twice (under codes 1260 and 1437). Please ensure you use both codes to capture all relevant diagnoses.",hypothyroidism/myxoedema,UK Biobank Assessment Centre > Verbal interview > Medical conditions,other_candidate,"AFR,CSA,EUR","AFR,CSA",2,verified_from_official_manifest,categorical-20002-both_sexes-1226.tsv.bgz,categorical-20002-both_sexes-1226.tsv.bgz.tbi,s3://pan-ukb-us-east-1/sumstats_flat_files/categorical-20002-both_sexes-1226.tsv.bgz,s3://pan-ukb-us-east-1/sumstats_flat_files_tabix/categorical-20002-both_sexes-1226.tsv.bgz.tbi,Pan-UKB official phenotype manifest,UNREVIEWED,135.0,6489.0,PASS,,,,543.0,8306.0,PASS,,,,20563.0,399910.0,PASS,,,
Pan-UKB::categorical|20002|both_sexes|1286|,Pan-UKB,GRCh37,categorical|20002|both_sexes|1286|,,categorical,20002,"Non-cancer illness code, self-reported","Code for non-cancer illness. If the participant was uncertain of the type of illness they had had, then they described it to the interviewer (a trained nurse) who attempted to place it within the coding tree. If the illness could not be located in the coding tree then the interviewer entered a free-text description of it. These free-text descriptions were subsequently examined by a doctor and, where possible, matched to entries in the coding tree. Free-text descriptions which could not be matched with very high probability have been marked as ""unclassifiable"". Note that myasthenia gravis appears twice (under codes 1260 and 1437). Please ensure you use both codes to capture all relevant diagnoses.",depression,UK Biobank Assessment Centre > Verbal interview > Medical conditions,other_candidate,"CSA,EUR",CSA,1,verified_from_official_manifest,categorical-20002-both_sexes-1286.tsv.bgz,categorical-20002-both_sexes-1286.tsv.bgz.tbi,s3://pan-ukb-us-east-1/sumstats_flat_files/categorical-20002-both_sexes-1286.tsv.bgz,s3://pan-ukb-us-east-1/sumstats_flat_files_tabix/categorical-20002-both_sexes-1286.tsv.bgz.tbi,Pan-UKB official phenotype manifest,UNREVIEWED,184.0,6440.0,h2_z_insignificant,55.0,925.0,n_too_low,335.0,8514.0,PASS,52.0,2655.0,h2_z_insignificant,24071.0,396402.0,PASS,114.0,1481.0,h2_z_insignificant
