indication_mesh_id,indication_mesh_term,mesh2026_preferred_term,n_pairs,n_genes,n_A,n_B,candidate_rank,candidate_score,exact_normalized_match,phrase_inclusion,token_containment,token_jaccard,sequence_similarity,shared_informative_tokens,matched_indication_term,matched_trait_term,trait_key,source,genome_build,phenotype_id,published_endpoint_code,trait_type,phenocode,trait_name,description_more,coding_description,category,analysis_class,pops_pass_qc,non_eur_pops_pass_qc,num_non_eur_pops_pass_qc,ancestry_status,filename,filename_tabix,remote_data_path,remote_index_path,source_release,mapping_status,n_cases_AFR,n_controls_AFR,phenotype_qc_AFR,n_cases_AMR,n_controls_AMR,phenotype_qc_AMR,n_cases_CSA,n_controls_CSA,phenotype_qc_CSA,n_cases_EAS,n_controls_EAS,phenotype_qc_EAS,n_cases_EUR,n_controls_EUR,phenotype_qc_EUR,n_cases_MID,n_controls_MID,phenotype_qc_MID,manual_mapping_tier,manual_mapping_decision,manual_mapping_rationale,reviewer_notes
D000437,Alcoholism,Alcoholism,2,2,0,2,6,33.885245901639344,False,False,0.3333333333333333,0.2,0.45901639344262296,chronic,Chronic Alcoholic Intoxication,I25 Chronic ischaemic heart disease,Pan-UKB::icd10|I25|both_sexes||,Pan-UKB,GRCh37,icd10|I25|both_sexes||,,icd10,I25,I25 Chronic ischaemic heart disease,truncated: true,,Chapter IX Diseases of the circulatory system | I20-I25 Ischaemic heart diseases | I25 Chronic ischaemic heart disease,direct_disease_candidate,"CSA,EUR",CSA,1.0,verified_from_official_manifest,icd10-I25-both_sexes.tsv.bgz,icd10-I25-both_sexes.tsv.bgz.tbi,s3://pan-ukb-us-east-1/sumstats_flat_files/icd10-I25-both_sexes.tsv.bgz,s3://pan-ukb-us-east-1/sumstats_flat_files_tabix/icd10-I25-both_sexes.tsv.bgz.tbi,Pan-UKB official phenotype manifest,UNREVIEWED,302.0,6334.0,h2_z_insignificant,52.0,928.0,n_too_low,1205.0,7671.0,PASS,83.0,2626.0,h2_z_insignificant,31148.0,389383.0,PASS,136.0,1463.0,h2_z_insignificant,,,,
D000437,Alcoholism,Alcoholism,2,2,0,2,7,33.53846153846154,False,False,0.3333333333333333,0.2,0.4358974358974359,chronic,Chronic Alcoholic Intoxication,"Other chronic ischemic heart disease, unspecified",Pan-UKB::phecode|411.8|both_sexes||,Pan-UKB,GRCh37,phecode|411.8|both_sexes||,,phecode,411.8,"Other chronic ischemic heart disease, unspecified",,,circulatory system,direct_disease_candidate,"CSA,EAS,EUR","CSA,EAS",2.0,verified_from_official_manifest,phecode-411.8-both_sexes.tsv.bgz,phecode-411.8-both_sexes.tsv.bgz.tbi,s3://pan-ukb-us-east-1/sumstats_flat_files/phecode-411.8-both_sexes.tsv.bgz,s3://pan-ukb-us-east-1/sumstats_flat_files_tabix/phecode-411.8-both_sexes.tsv.bgz.tbi,Pan-UKB official phenotype manifest,UNREVIEWED,302.0,6224.0,h2_z_insignificant,52.0,910.0,n_too_low,1205.0,7496.0,PASS,83.0,2605.0,PASS,31198.0,382052.0,PASS,136.0,1430.0,h2_z_insignificant,,,,
D000437,Alcoholism,Alcoholism,2,2,0,2,8,32.82089552238806,False,False,0.3333333333333333,0.2,0.3880597014925373,chronic,Chronic Alcoholic Intoxication,Chronic obstructive pulmonary disease,GBMI::COPD,GBMI,GRCh38,COPD,COPD,disease,,Chronic obstructive pulmonary disease,,,GBMI published pilot endpoint,direct_disease_candidate,,,,TO_VERIFY_FROM_ORIGINAL_ENDPOINT_FILES,,,,,GBMI pilot release 052021,UNREVIEWED,,,,,,,,,,,,,,,,,,,,,,
D000505,Alopecia,Alopecia,1,1,1,0,1,7.894736842105263,False,False,0.0,0.0,0.5263157894736842,,Androgenic Alopecias,Chronic bronchitis,Pan-UKB::phecode|496.2|both_sexes||,Pan-UKB,GRCh37,phecode|496.2|both_sexes||,,phecode,496.2,Chronic bronchitis,,,respiratory,direct_disease_candidate,"CSA,EUR",CSA,1.0,verified_from_official_manifest,phecode-496.2-both_sexes.tsv.bgz,phecode-496.2-both_sexes.tsv.bgz.tbi,s3://pan-ukb-us-east-1/sumstats_flat_files/phecode-496.2-both_sexes.tsv.bgz,s3://pan-ukb-us-east-1/sumstats_flat_files_tabix/phecode-496.2-both_sexes.tsv.bgz.tbi,Pan-UKB official phenotype manifest,UNREVIEWED,77.0,5999.0,h2_z_insignificant,,,,156.0,7886.0,PASS,,,,11764.0,379656.0,PASS,,,,,,,
D000505,Alopecia,Alopecia,1,1,1,0,2,7.674418604651163,False,False,0.0,0.0,0.5116279069767442,,"Alopecia, Male Pattern",Nonspecific chest pain,Pan-UKB::phecode|418|both_sexes||,Pan-UKB,GRCh37,phecode|418|both_sexes||,,phecode,418,Nonspecific chest pain,,,circulatory system,direct_disease_candidate,"CSA,EUR",CSA,1.0,verified_from_official_manifest,phecode-418-both_sexes.tsv.bgz,phecode-418-both_sexes.tsv.bgz.tbi,s3://pan-ukb-us-east-1/sumstats_flat_files/phecode-418-both_sexes.tsv.bgz,s3://pan-ukb-us-east-1/sumstats_flat_files_tabix/phecode-418-both_sexes.tsv.bgz.tbi,Pan-UKB official phenotype manifest,UNREVIEWED,729.0,5862.0,h2_z_insignificant,90.0,884.0,n_too_low,1267.0,7521.0,PASS,153.0,2543.0,h2_z_insignificant,33293.0,384496.0,PASS,175.0,1414.0,h2_z_insignificant,,,,
D000505,Alopecia,Alopecia,1,1,1,0,3,7.5,False,False,0.0,0.0,0.5,,Male Pattern Alopecia,Sleep apnea,Pan-UKB::phecode|327.3|both_sexes||,Pan-UKB,GRCh37,phecode|327.3|both_sexes||,,phecode,327.3,Sleep apnea,,,neurological,direct_disease_candidate,"CSA,EUR",CSA,1.0,verified_from_official_manifest,phecode-327.3-both_sexes.tsv.bgz,phecode-327.3-both_sexes.tsv.bgz.tbi,s3://pan-ukb-us-east-1/sumstats_flat_files/phecode-327.3-both_sexes.tsv.bgz,s3://pan-ukb-us-east-1/sumstats_flat_files_tabix/phecode-327.3-both_sexes.tsv.bgz.tbi,Pan-UKB official phenotype manifest,UNREVIEWED,127.0,6495.0,h2_z_insignificant,,,,151.0,8702.0,PASS,,,,5621.0,413908.0,PASS,,,,,,,
D000505,Alopecia,Alopecia,1,1,1,0,4,7.317073170731707,False,False,0.0,0.0,0.4878048780487805,,Androgenetic Alopecia,K44 Diaphragmatic hernia,Pan-UKB::icd10|K44|both_sexes||,Pan-UKB,GRCh37,icd10|K44|both_sexes||,,icd10,K44,K44 Diaphragmatic hernia,truncated: true,,Chapter XI Diseases of the digestive system | K40-K46 Hernia | K44 Diaphragmatic hernia,direct_disease_candidate,"EUR,MID",MID,1.0,verified_from_official_manifest,icd10-K44-both_sexes.tsv.bgz,icd10-K44-both_sexes.tsv.bgz.tbi,s3://pan-ukb-us-east-1/sumstats_flat_files/icd10-K44-both_sexes.tsv.bgz,s3://pan-ukb-us-east-1/sumstats_flat_files_tabix/icd10-K44-both_sexes.tsv.bgz.tbi,Pan-UKB official phenotype manifest,UNREVIEWED,326.0,6310.0,h2_z_insignificant,70.0,910.0,n_too_low,660.0,8216.0,h2_z_insignificant,88.0,2621.0,h2_z_insignificant,33359.0,387172.0,PASS,139.0,1460.0,PASS,,,,
D000505,Alopecia,Alopecia,1,1,1,0,5,7.317073170731707,False,False,0.0,0.0,0.4878048780487805,,Androgenetic Alopecia,Diaphragmatic hernia,Pan-UKB::phecode|550.2|both_sexes||,Pan-UKB,GRCh37,phecode|550.2|both_sexes||,,phecode,550.2,Diaphragmatic hernia,,,digestive,direct_disease_candidate,"CSA,EUR,MID","CSA,MID",2.0,verified_from_official_manifest,phecode-550.2-both_sexes.tsv.bgz,phecode-550.2-both_sexes.tsv.bgz.tbi,s3://pan-ukb-us-east-1/sumstats_flat_files/phecode-550.2-both_sexes.tsv.bgz,s3://pan-ukb-us-east-1/sumstats_flat_files_tabix/phecode-550.2-both_sexes.tsv.bgz.tbi,Pan-UKB official phenotype manifest,UNREVIEWED,326.0,6019.0,h2_z_insignificant,70.0,868.0,n_too_low,660.0,7837.0,PASS,88.0,2581.0,h2_z_insignificant,33482.0,363863.0,PASS,139.0,1375.0,PASS,,,,
D000505,Alopecia,Alopecia,1,1,1,0,6,7.297297297297297,False,False,0.0,0.0,0.4864864864864865,,Male Pattern Alopecia,K42 Umbilical hernia,Pan-UKB::icd10|K42|both_sexes||,Pan-UKB,GRCh37,icd10|K42|both_sexes||,,icd10,K42,K42 Umbilical hernia,truncated: true,,Chapter XI Diseases of the digestive system | K40-K46 Hernia | K42 Umbilical hernia,direct_disease_candidate,"CSA,EUR",CSA,1.0,verified_from_official_manifest,icd10-K42-both_sexes.tsv.bgz,icd10-K42-both_sexes.tsv.bgz.tbi,s3://pan-ukb-us-east-1/sumstats_flat_files/icd10-K42-both_sexes.tsv.bgz,s3://pan-ukb-us-east-1/sumstats_flat_files_tabix/icd10-K42-both_sexes.tsv.bgz.tbi,Pan-UKB official phenotype manifest,UNREVIEWED,105.0,6531.0,h2_z_insignificant,,,,90.0,8786.0,PASS,,,,4511.0,416020.0,PASS,,,,,,,
D000505,Alopecia,Alopecia,1,1,1,0,7,7.297297297297297,False,False,0.0,0.0,0.4864864864864865,,Male Pattern Alopecia,Abdominal hernia,Pan-UKB::phecode|550|both_sexes||,Pan-UKB,GRCh37,phecode|550|both_sexes||,,phecode,550,Abdominal hernia,,,digestive,direct_disease_candidate,"EAS,EUR",EAS,1.0,verified_from_official_manifest,phecode-550-both_sexes.tsv.bgz,phecode-550-both_sexes.tsv.bgz.tbi,s3://pan-ukb-us-east-1/sumstats_flat_files/phecode-550-both_sexes.tsv.bgz,s3://pan-ukb-us-east-1/sumstats_flat_files_tabix/phecode-550-both_sexes.tsv.bgz.tbi,Pan-UKB official phenotype manifest,UNREVIEWED,617.0,6019.0,h2_z_insignificant,112.0,868.0,n_too_low,,,,128.0,2581.0,PASS,56668.0,363863.0,PASS,224.0,1375.0,h2_z_insignificant,,,,
D000505,Alopecia,Alopecia,1,1,1,0,8,7.297297297297297,False,False,0.0,0.0,0.4864864864864865,,Male Pattern Alopecia,Umbilical hernia,Pan-UKB::phecode|550.4|both_sexes||,Pan-UKB,GRCh37,phecode|550.4|both_sexes||,,phecode,550.4,Umbilical hernia,,,digestive,direct_disease_candidate,"CSA,EUR",CSA,1.0,verified_from_official_manifest,phecode-550.4-both_sexes.tsv.bgz,phecode-550.4-both_sexes.tsv.bgz.tbi,s3://pan-ukb-us-east-1/sumstats_flat_files/phecode-550.4-both_sexes.tsv.bgz,s3://pan-ukb-us-east-1/sumstats_flat_files_tabix/phecode-550.4-both_sexes.tsv.bgz.tbi,Pan-UKB official phenotype manifest,UNREVIEWED,105.0,6019.0,h2_z_insignificant,,,,90.0,7837.0,PASS,,,,4541.0,363863.0,PASS,,,,,,,
D000544,Alzheimer Disease,Alzheimer Disease,11,11,1,10,1,45.06578947368421,False,False,0.5,0.25,0.42105263157894735,type,Alzheimer Type Dementia,Type 2 diabetes,Pan-UKB::phecode|250.2|both_sexes||,Pan-UKB,GRCh37,phecode|250.2|both_sexes||,,phecode,250.2,Type 2 diabetes,,,endocrine/metabolic,direct_disease_candidate,"CSA,EUR",CSA,1.0,verified_from_official_manifest,phecode-250.2-both_sexes.tsv.bgz,phecode-250.2-both_sexes.tsv.bgz.tbi,s3://pan-ukb-us-east-1/sumstats_flat_files/phecode-250.2-both_sexes.tsv.bgz,s3://pan-ukb-us-east-1/sumstats_flat_files_tabix/phecode-250.2-both_sexes.tsv.bgz.tbi,Pan-UKB official phenotype manifest,UNREVIEWED,796.0,5793.0,h2_z_insignificant,,,,1664.0,7181.0,PASS,152.0,2555.0,h2_z_insignificant,22768.0,396181.0,PASS,170.0,1424.0,h2_z_insignificant,,,,
D000544,Alzheimer Disease,Alzheimer Disease,11,11,1,10,2,44.05882352941177,False,False,0.5,0.2,0.47058823529411764,acute,Acute Confusional Senile Dementia,Acute appendicitis,GBMI::AcApp,GBMI,GRCh38,AcApp,AcApp,disease,,Acute appendicitis,,,GBMI published pilot endpoint,direct_disease_candidate,,,,TO_VERIFY_FROM_ORIGINAL_ENDPOINT_FILES,,,,,GBMI pilot release 052021,UNREVIEWED,,,,,,,,,,,,,,,,,,,,,,
D000544,Alzheimer Disease,Alzheimer Disease,11,11,1,10,3,28.095238095238095,False,False,0.25,0.14285714285714285,0.5396825396825397,primary,Primary Senile Degenerative Dementia,Primary open-angle glaucoma,GBMI::POAG,GBMI,GRCh38,POAG,POAG,disease,,Primary open-angle glaucoma,,,GBMI published pilot endpoint,direct_disease_candidate,,,,TO_VERIFY_FROM_ORIGINAL_ENDPOINT_FILES,,,,,GBMI pilot release 052021,UNREVIEWED,,,,,,,,,,,,,,,,,,,,,,
D000544,Alzheimer Disease,Alzheimer Disease,11,11,1,10,4,10.0,False,False,0.0,0.0,0.6666666666666666,,Alzheimer Disease,Ischemic Heart Disease,Pan-UKB::phecode|411|both_sexes||,Pan-UKB,GRCh37,phecode|411|both_sexes||,,phecode,411,Ischemic Heart Disease,,,circulatory system,direct_disease_candidate,"CSA,EUR",CSA,1.0,verified_from_official_manifest,phecode-411-both_sexes.tsv.bgz,phecode-411-both_sexes.tsv.bgz.tbi,s3://pan-ukb-us-east-1/sumstats_flat_files/phecode-411-both_sexes.tsv.bgz,s3://pan-ukb-us-east-1/sumstats_flat_files_tabix/phecode-411-both_sexes.tsv.bgz.tbi,Pan-UKB official phenotype manifest,UNREVIEWED,400.0,6224.0,h2_z_insignificant,69.0,910.0,n_too_low,1374.0,7496.0,PASS,103.0,2605.0,h2_z_insignificant,37672.0,382052.0,PASS,163.0,1430.0,h2_z_insignificant,,,,
D000544,Alzheimer Disease,Alzheimer Disease,11,11,1,10,5,9.069767441860465,False,False,0.0,0.0,0.6046511627906976,,Alzheimer Sclerosis,Coronary atherosclerosis,Pan-UKB::phecode|411.4|both_sexes||,Pan-UKB,GRCh37,phecode|411.4|both_sexes||,,phecode,411.4,Coronary atherosclerosis,,,circulatory system,direct_disease_candidate,"CSA,EUR",CSA,1.0,verified_from_official_manifest,phecode-411.4-both_sexes.tsv.bgz,phecode-411.4-both_sexes.tsv.bgz.tbi,s3://pan-ukb-us-east-1/sumstats_flat_files/phecode-411.4-both_sexes.tsv.bgz,s3://pan-ukb-us-east-1/sumstats_flat_files_tabix/phecode-411.4-both_sexes.tsv.bgz.tbi,Pan-UKB official phenotype manifest,UNREVIEWED,191.0,6224.0,h2_z_insignificant,,,,1028.0,7496.0,PASS,59.0,2605.0,h2_z_insignificant,23888.0,382052.0,PASS,114.0,1430.0,h2_z_insignificant,,,,
D000544,Alzheimer Disease,Alzheimer Disease,11,11,1,10,6,9.0,False,False,0.0,0.0,0.6,,"Dementia, Presenile",Essential hypertension,Pan-UKB::phecode|401.1|both_sexes||,Pan-UKB,GRCh37,phecode|401.1|both_sexes||,,phecode,401.1,Essential hypertension,,,circulatory system,direct_disease_candidate,"CSA,EUR",CSA,1.0,verified_from_official_manifest,phecode-401.1-both_sexes.tsv.bgz,phecode-401.1-both_sexes.tsv.bgz.tbi,s3://pan-ukb-us-east-1/sumstats_flat_files/phecode-401.1-both_sexes.tsv.bgz,s3://pan-ukb-us-east-1/sumstats_flat_files_tabix/phecode-401.1-both_sexes.tsv.bgz.tbi,Pan-UKB official phenotype manifest,UNREVIEWED,2026.0,4589.0,h2_z_insignificant,158.0,816.0,n_too_low,2682.0,6170.0,PASS,431.0,2272.0,h2_z_insignificant,94062.0,325488.0,PASS,346.0,1245.0,h2_z_insignificant,,,,
D000544,Alzheimer Disease,Alzheimer Disease,11,11,1,10,7,8.4375,False,False,0.0,0.0,0.5625,,Alzheimer Disease,G47 Sleep disorders,Pan-UKB::icd10|G47|both_sexes||,Pan-UKB,GRCh37,icd10|G47|both_sexes||,,icd10,G47,G47 Sleep disorders,truncated: true,,Chapter VI Diseases of the nervous system | G40-G47 Episodic and paroxysmal disorders | G47 Sleep disorders,direct_disease_candidate,"CSA,EUR",CSA,1.0,verified_from_official_manifest,icd10-G47-both_sexes.tsv.bgz,icd10-G47-both_sexes.tsv.bgz.tbi,s3://pan-ukb-us-east-1/sumstats_flat_files/icd10-G47-both_sexes.tsv.bgz,s3://pan-ukb-us-east-1/sumstats_flat_files_tabix/icd10-G47-both_sexes.tsv.bgz.tbi,Pan-UKB official phenotype manifest,UNREVIEWED,140.0,6496.0,h2_z_insignificant,,,,173.0,8703.0,PASS,,,,6557.0,413974.0,PASS,52.0,1547.0,h2_z_insignificant,,,,
D000544,Alzheimer Disease,Alzheimer Disease,11,11,1,10,8,8.4375,False,False,0.0,0.0,0.5625,,Alzheimer Disease,Sleep disorders,Pan-UKB::phecode|327|both_sexes||,Pan-UKB,GRCh37,phecode|327|both_sexes||,,phecode,327,Sleep disorders,,,neurological,direct_disease_candidate,"CSA,EUR",CSA,1.0,verified_from_official_manifest,phecode-327-both_sexes.tsv.bgz,phecode-327-both_sexes.tsv.bgz.tbi,s3://pan-ukb-us-east-1/sumstats_flat_files/phecode-327-both_sexes.tsv.bgz,s3://pan-ukb-us-east-1/sumstats_flat_files_tabix/phecode-327-both_sexes.tsv.bgz.tbi,Pan-UKB official phenotype manifest,UNREVIEWED,141.0,6495.0,h2_z_insignificant,,,,174.0,8702.0,PASS,,,,6623.0,413908.0,PASS,52.0,1547.0,h2_z_insignificant,,,,
D000690,Amyotrophic Lateral Sclerosis,Amyotrophic Lateral Sclerosis,1,1,0,1,1,10.54054054054054,False,False,0.0,0.0,0.7027027027027027,,Charcot Disease,Ischemic Heart Disease,Pan-UKB::phecode|411|both_sexes||,Pan-UKB,GRCh37,phecode|411|both_sexes||,,phecode,411,Ischemic Heart Disease,,,circulatory system,direct_disease_candidate,"CSA,EUR",CSA,1.0,verified_from_official_manifest,phecode-411-both_sexes.tsv.bgz,phecode-411-both_sexes.tsv.bgz.tbi,s3://pan-ukb-us-east-1/sumstats_flat_files/phecode-411-both_sexes.tsv.bgz,s3://pan-ukb-us-east-1/sumstats_flat_files_tabix/phecode-411-both_sexes.tsv.bgz.tbi,Pan-UKB official phenotype manifest,UNREVIEWED,400.0,6224.0,h2_z_insignificant,69.0,910.0,n_too_low,1374.0,7496.0,PASS,103.0,2605.0,h2_z_insignificant,37672.0,382052.0,PASS,163.0,1430.0,h2_z_insignificant,,,,
D000690,Amyotrophic Lateral Sclerosis,Amyotrophic Lateral Sclerosis,1,1,0,1,2,9.622641509433961,False,False,0.0,0.0,0.6415094339622641,,Amyotrophic Lateral Sclerosis,Coronary atherosclerosis,Pan-UKB::phecode|411.4|both_sexes||,Pan-UKB,GRCh37,phecode|411.4|both_sexes||,,phecode,411.4,Coronary atherosclerosis,,,circulatory system,direct_disease_candidate,"CSA,EUR",CSA,1.0,verified_from_official_manifest,phecode-411.4-both_sexes.tsv.bgz,phecode-411.4-both_sexes.tsv.bgz.tbi,s3://pan-ukb-us-east-1/sumstats_flat_files/phecode-411.4-both_sexes.tsv.bgz,s3://pan-ukb-us-east-1/sumstats_flat_files_tabix/phecode-411.4-both_sexes.tsv.bgz.tbi,Pan-UKB official phenotype manifest,UNREVIEWED,191.0,6224.0,h2_z_insignificant,,,,1028.0,7496.0,PASS,59.0,2605.0,h2_z_insignificant,23888.0,382052.0,PASS,114.0,1430.0,h2_z_insignificant,,,,
D000690,Amyotrophic Lateral Sclerosis,Amyotrophic Lateral Sclerosis,1,1,0,1,3,9.090909090909092,False,False,0.0,0.0,0.6060606060606061,,"Disease, Guam",Diseases of esophagus,Pan-UKB::phecode|530|both_sexes||,Pan-UKB,GRCh37,phecode|530|both_sexes||,,phecode,530,Diseases of esophagus,,,digestive,direct_disease_candidate,"EUR,MID",MID,1.0,verified_from_official_manifest,phecode-530-both_sexes.tsv.bgz,phecode-530-both_sexes.tsv.bgz.tbi,s3://pan-ukb-us-east-1/sumstats_flat_files/phecode-530-both_sexes.tsv.bgz,s3://pan-ukb-us-east-1/sumstats_flat_files_tabix/phecode-530-both_sexes.tsv.bgz.tbi,Pan-UKB official phenotype manifest,UNREVIEWED,519.0,6018.0,h2_z_insignificant,95.0,870.0,n_too_low,964.0,7743.0,h2_z_insignificant,151.0,2516.0,h2_z_insignificant,42944.0,371349.0,PASS,172.0,1400.0,PASS,,,,
D000690,Amyotrophic Lateral Sclerosis,Amyotrophic Lateral Sclerosis,1,1,0,1,4,8.478260869565217,False,False,0.0,0.0,0.5652173913043478,,Charcot Disease,I25 Chronic ischaemic heart disease,Pan-UKB::icd10|I25|both_sexes||,Pan-UKB,GRCh37,icd10|I25|both_sexes||,,icd10,I25,I25 Chronic ischaemic heart disease,truncated: true,,Chapter IX Diseases of the circulatory system | I20-I25 Ischaemic heart diseases | I25 Chronic ischaemic heart disease,direct_disease_candidate,"CSA,EUR",CSA,1.0,verified_from_official_manifest,icd10-I25-both_sexes.tsv.bgz,icd10-I25-both_sexes.tsv.bgz.tbi,s3://pan-ukb-us-east-1/sumstats_flat_files/icd10-I25-both_sexes.tsv.bgz,s3://pan-ukb-us-east-1/sumstats_flat_files_tabix/icd10-I25-both_sexes.tsv.bgz.tbi,Pan-UKB official phenotype manifest,UNREVIEWED,302.0,6334.0,h2_z_insignificant,52.0,928.0,n_too_low,1205.0,7671.0,PASS,83.0,2626.0,h2_z_insignificant,31148.0,389383.0,PASS,136.0,1463.0,h2_z_insignificant,,,,
D000690,Amyotrophic Lateral Sclerosis,Amyotrophic Lateral Sclerosis,1,1,0,1,5,7.758620689655173,False,False,0.0,0.0,0.5172413793103449,,Amyotrophic Lateral Sclerosis,Idiopathic pulmonary fibrosis,GBMI::IPF,GBMI,GRCh38,IPF,IPF,disease,,Idiopathic pulmonary fibrosis,,,GBMI published pilot endpoint,direct_disease_candidate,,,,TO_VERIFY_FROM_ORIGINAL_ENDPOINT_FILES,,,,,GBMI pilot release 052021,UNREVIEWED,,,,,,,,,,,,,,,,,,,,,,
D000690,Amyotrophic Lateral Sclerosis,Amyotrophic Lateral Sclerosis,1,1,0,1,6,7.647058823529411,False,False,0.0,0.0,0.5098039215686274,,Lou Gehrig Disease,K21 Gastro-oesophageal reflux disease,Pan-UKB::icd10|K21|both_sexes||,Pan-UKB,GRCh37,icd10|K21|both_sexes||,,icd10,K21,K21 Gastro-oesophageal reflux disease,truncated: true,,"Chapter XI Diseases of the digestive system | K20-K31 Diseases of oesophagus, stomach and duodenum | K21 Gastro-oesophageal reflux disease",direct_disease_candidate,"EUR,MID",MID,1.0,verified_from_official_manifest,icd10-K21-both_sexes.tsv.bgz,icd10-K21-both_sexes.tsv.bgz.tbi,s3://pan-ukb-us-east-1/sumstats_flat_files/icd10-K21-both_sexes.tsv.bgz,s3://pan-ukb-us-east-1/sumstats_flat_files_tabix/icd10-K21-both_sexes.tsv.bgz.tbi,Pan-UKB official phenotype manifest,UNREVIEWED,395.0,6241.0,h2_z_insignificant,63.0,917.0,n_too_low,729.0,8147.0,h2_z_insignificant,117.0,2592.0,h2_z_insignificant,29975.0,390556.0,PASS,128.0,1471.0,PASS,,,,
D000690,Amyotrophic Lateral Sclerosis,Amyotrophic Lateral Sclerosis,1,1,0,1,7,7.5,False,False,0.0,0.0,0.5,,Charcot Disease,Alcohol-related disorders,Pan-UKB::phecode|317|both_sexes||,Pan-UKB,GRCh37,phecode|317|both_sexes||,,phecode,317,Alcohol-related disorders,,,mental disorders,direct_disease_candidate,"AFR,EUR",AFR,1.0,verified_from_official_manifest,phecode-317-both_sexes.tsv.bgz,phecode-317-both_sexes.tsv.bgz.tbi,s3://pan-ukb-us-east-1/sumstats_flat_files/phecode-317-both_sexes.tsv.bgz,s3://pan-ukb-us-east-1/sumstats_flat_files_tabix/phecode-317-both_sexes.tsv.bgz.tbi,Pan-UKB official phenotype manifest,UNREVIEWED,129.0,6272.0,PASS,,,,166.0,8471.0,h2_z_insignificant,,,,16070.0,392046.0,PASS,,,,,,,
D000690,Amyotrophic Lateral Sclerosis,Amyotrophic Lateral Sclerosis,1,1,0,1,8,7.5,False,False,0.0,0.0,0.5,,Charcot Disease,Heart failure,GBMI::HF,GBMI,GRCh38,HF,HF,disease,,Heart failure,,,GBMI published pilot endpoint,direct_disease_candidate,,,,TO_VERIFY_FROM_ORIGINAL_ENDPOINT_FILES,,,,,GBMI pilot release 052021,UNREVIEWED,,,,,,,,,,,,,,,,,,,,,,
D000740,Anemia,Anemia,11,11,4,7,1,7.5,False,False,0.0,0.0,0.5,,Anemia,J45 Asthma,Pan-UKB::icd10|J45|both_sexes||,Pan-UKB,GRCh37,icd10|J45|both_sexes||,,icd10,J45,J45 Asthma,truncated: true,,Chapter X Diseases of the respiratory system | J40-J47 Chronic lower respiratory diseases | J45 Asthma,direct_disease_candidate,"CSA,EUR,MID","CSA,MID",2.0,verified_from_official_manifest,icd10-J45-both_sexes.tsv.bgz,icd10-J45-both_sexes.tsv.bgz.tbi,s3://pan-ukb-us-east-1/sumstats_flat_files/icd10-J45-both_sexes.tsv.bgz,s3://pan-ukb-us-east-1/sumstats_flat_files_tabix/icd10-J45-both_sexes.tsv.bgz.tbi,Pan-UKB official phenotype manifest,UNREVIEWED,573.0,6063.0,h2_z_insignificant,64.0,916.0,n_too_low,900.0,7976.0,PASS,149.0,2560.0,h2_z_insignificant,31030.0,389501.0,PASS,139.0,1460.0,PASS,,,,
D000740,Anemia,Anemia,11,11,4,7,2,7.5,False,False,0.0,0.0,0.5,,Anemia,Asthma,GBMI::Asthma,GBMI,GRCh38,Asthma,Asthma,disease,,Asthma,,,GBMI published pilot endpoint,direct_disease_candidate,,,,TO_VERIFY_FROM_ORIGINAL_ENDPOINT_FILES,,,,,GBMI pilot release 052021,UNREVIEWED,,,,,,,,,,,,,,,,,,,,,,
D000740,Anemia,Anemia,11,11,4,7,3,7.0588235294117645,False,False,0.0,0.0,0.47058823529411764,,Anemia,Sleep apnea,Pan-UKB::phecode|327.3|both_sexes||,Pan-UKB,GRCh37,phecode|327.3|both_sexes||,,phecode,327.3,Sleep apnea,,,neurological,direct_disease_candidate,"CSA,EUR",CSA,1.0,verified_from_official_manifest,phecode-327.3-both_sexes.tsv.bgz,phecode-327.3-both_sexes.tsv.bgz.tbi,s3://pan-ukb-us-east-1/sumstats_flat_files/phecode-327.3-both_sexes.tsv.bgz,s3://pan-ukb-us-east-1/sumstats_flat_files_tabix/phecode-327.3-both_sexes.tsv.bgz.tbi,Pan-UKB official phenotype manifest,UNREVIEWED,127.0,6495.0,h2_z_insignificant,,,,151.0,8702.0,PASS,,,,5621.0,413908.0,PASS,,,,,,,
D000740,Anemia,Anemia,11,11,4,7,4,6.666666666666666,False,False,0.0,0.0,0.4444444444444444,,Anemia,Appendectomy,GBMI::Appendectomy,GBMI,GRCh38,Appendectomy,Appendectomy,procedure,,Appendectomy,,,GBMI published pilot endpoint,procedure_candidate,,,,TO_VERIFY_FROM_ORIGINAL_ENDPOINT_FILES,,,,,GBMI pilot release 052021,UNREVIEWED,,,,,,,,,,,,,,,,,,,,,,
