comparison_uid,gene_trait_uid,gene,candidate_source,candidate_trait_key,candidate_trait_name,comparison_population,unit_analysis_role,mixed_pool,primary_approval_eligible,maf_threshold,gws_p_threshold,min_portability_variants_pre_ld,min_coloc_variants,n_raw_eur_variants,n_raw_comparison_variants,n_raw_shared_rows,n_duplicate_key_rows_excluded,n_harmonized_exact,n_harmonized_swapped,n_harmonized_primary,n_harmonized_sensitivity,n_valid_biallelic_snp,n_valid_beta_se,n_valid_p,n_valid_af,n_maf_pass,n_quality_pass,n_qc_qualified,n_qc_qualified_sensitivity,n_eur_gws_qc,n_comparison_gws_qc,n_eur_gws_qc_sensitivity,n_comparison_gws_qc_sensitivity,sample_metadata_usable,gbmi_swapped_sensitivity_only,n_eur_strand_flip_flagged,n_comparison_strand_flip_flagged,n_eur_diff_af_gnomad_flagged,n_comparison_diff_af_gnomad_flagged,eur_trait_type,eur_coloc_type,eur_n_cases_median,eur_n_controls_median,eur_n_total_median,eur_case_fraction_median,eur_usable,comparison_trait_type,comparison_coloc_type,comparison_n_cases_median,comparison_n_controls_median,comparison_n_total_median,comparison_case_fraction_median,comparison_usable,portability_pre_ld_eligible,portability_failure_reason,coloc_input_eligible,coloc_failure_reason,coloc_powered_both_ancestries,harmonized_parquet,harmonized_sidecar,cache_action,eur_n_cases,eur_n_controls,eur_n_total,eur_case_fraction,comparison_n_cases,comparison_n_controls,comparison_n_total,comparison_case_fraction,is_primary_mapping,is_nonmixed,primary_mechanistic_universe,portability_primary_locked,portability_sensitivity_locked,coloc_primary_locked,coloc_powered_primary_locked,coloc_sensitivity_locked,coloc_powered_sensitivity_locked,approval_analysis_eligible,approval_pool,approval_group,portability_deming_slope,portability_fiqt_slope,portability_naive_slope,portability_deming_ci_lower,portability_fiqt_ci_lower,portability_naive_ci_lower,portability_deming_ci_upper,portability_fiqt_ci_upper,portability_naive_ci_upper,portability_n_variants,portability_sign_concordance,portability_pearson_r,portability_lead_sign_concordant,portability_median_abs_eur_z,portability_deming_near_boundary,portability_primary_r2_threshold,coloc_comparison_prior_stability,coloc_primary_category,coloc_primary_pp_h3,coloc_primary_pp_h4,coloc_primary_conditional_h4,coloc_minimum_pp_h3,coloc_maximum_pp_h3,coloc_minimum_pp_h4,coloc_maximum_pp_h4,portability_final_available,coloc_powered_final_available,both_final_mechanisms_available,mechanistic_availability
cmp_7e98133a48915a98,gt_9e0993252b567190,HRH4,GBMI,GBMI::Asthma,Asthma,AMR,PRIMARY,False,True,0.01,5e-08,3,50,2252,940,,0,937,0,937,937,872,937,937,937,772,936,716,716.0,0,0,0.0,0.0,True,True,0.0,0.0,1.0,0.0,binary,cc,121940.0,1254131.0,1376071.0,0.08861461363548828,True,binary,cc,4069.0,14104.0,18173.0,0.22390359324272271,True,False,fewer_than_3_qualified_EUR_GWS_variants,True,,False,intermediate/15b4/comparisons/cmp_7e98133a48915a98.parquet,intermediate/15b4/comparisons/cmp_7e98133a48915a98.json,PROCESSED_NOW,,,,,,,,,True,True,True,False,False,True,False,True,False,True,B,Phase I-III/not launched,,,,,,,,,,,,,,,,,,,,,,,,,,False,False,False,NEITHER
cmp_8a07d6969db9bbda,gt_9e0993252b567190,HRH4,GBMI,GBMI::Asthma,Asthma,CSA,PRIMARY,False,True,0.01,5e-08,3,50,2252,757,,0,737,0,737,737,737,737,737,737,655,735,653,653.0,0,0,0.0,0.0,True,True,0.0,0.0,1.0,1.0,binary,cc,121940.0,1254131.0,1376071.0,0.08861461363548828,True,binary,cc,4015.0,27091.0,31106.0,0.12907477657043656,True,False,fewer_than_3_qualified_EUR_GWS_variants,True,,False,intermediate/15b4/comparisons/cmp_8a07d6969db9bbda.parquet,intermediate/15b4/comparisons/cmp_8a07d6969db9bbda.json,PROCESSED_NOW,,,,,,,,,True,True,True,False,False,True,False,True,False,True,B,Phase I-III/not launched,,,,,,,,,,,,,,,,,,,,,,,,,,False,False,False,NEITHER
cmp_ddb0f1f4a82215f0,gt_9e0993252b567190,HRH4,GBMI,GBMI::Asthma,Asthma,EAS,PRIMARY,False,True,0.01,5e-08,3,50,2252,1114,,0,732,0,732,732,677,732,732,732,591,730,543,543.0,0,0,0.0,0.0,True,True,0.0,0.0,2.0,0.0,binary,cc,121940.0,1254131.0,1376071.0,0.08861461363548828,True,binary,cc,18549.0,322655.0,341204.0,0.05436337205894421,True,False,fewer_than_3_qualified_EUR_GWS_variants,True,,False,intermediate/15b4/comparisons/cmp_ddb0f1f4a82215f0.parquet,intermediate/15b4/comparisons/cmp_ddb0f1f4a82215f0.json,PROCESSED_NOW,,,,,,,,,True,True,True,False,False,True,False,True,False,True,B,Phase I-III/not launched,,,,,,,,,,,,,,,,,,,,,,,,,,False,False,False,NEITHER
cmp_ab8ccf0cc0913f47,gt_b5915a3fe7e0c8ef,IL13,GBMI,GBMI::Asthma,Asthma,AFR,PRIMARY,False,True,0.01,5e-08,3,50,1807,1300,,0,860,1,860,861,797,861,861,861,289,860,264,264.0,223,0,223.0,0.0,True,True,0.0,0.0,1.0,1.0,binary,cc,117670.0,1198773.0,1316443.0,0.08938480435537277,True,binary,cc,3603.0,15575.0,19178.0,0.18787151944936906,True,True,,True,,False,intermediate/15b4/comparisons/cmp_ab8ccf0cc0913f47.parquet,intermediate/15b4/comparisons/cmp_ab8ccf0cc0913f47.json,PROCESSED_NOW,,,,,,,,,True,True,True,True,True,True,False,True,False,True,B,Phase I-III/not launched,0.5345889765873176,0.6077788354662718,0.6048121143858433,0.2169993044528523,0.2169993044036599,0.2169993044036599,1.1143670782000703,1.1143670785944062,1.1143670785944062,3.0,1.0,0.8446422303714256,True,9.963045991103016,False,0.1,,,,,,,,,,True,False,False,PORTABILITY_ONLY
cmp_d6a94e5b9cd24b66,gt_b5915a3fe7e0c8ef,IL13,GBMI,GBMI::Asthma,Asthma,AMR,PRIMARY,False,True,0.01,5e-08,3,50,1807,667,,0,666,1,666,667,615,667,667,667,317,666,292,292.0,229,0,229.0,0.0,True,True,0.0,0.0,1.0,1.0,binary,cc,117670.0,1198773.0,1316443.0,0.08938480435537277,True,binary,cc,4069.0,14104.0,18173.0,0.22390359324272271,True,True,,True,,False,intermediate/15b4/comparisons/cmp_d6a94e5b9cd24b66.parquet,intermediate/15b4/comparisons/cmp_d6a94e5b9cd24b66.json,PROCESSED_NOW,,,,,,,,,True,True,True,True,True,True,False,True,False,True,B,Phase I-III/not launched,1.061702601213016,1.5725262136243736,1.5648287245864747,0.8852350533700512,0.9139160026438518,0.9118052544399918,1.6231352583730838,1.9500726869359004,1.9456426054644025,4.0,1.0,0.9570048071298843,True,7.739875627104517,False,0.1,,,,,,,,,,True,False,False,PORTABILITY_ONLY
cmp_36a279eb7569f6dc,gt_b5915a3fe7e0c8ef,IL13,GBMI,GBMI::Asthma,Asthma,CSA,PRIMARY,False,True,0.01,5e-08,3,50,1807,436,,0,425,0,425,425,425,425,425,425,286,424,285,285.0,226,0,226.0,0.0,True,True,0.0,0.0,1.0,1.0,binary,cc,117670.0,1198773.0,1316443.0,0.08938480435537277,True,binary,cc,4015.0,27091.0,31106.0,0.12907477657043656,True,True,,True,,False,intermediate/15b4/comparisons/cmp_36a279eb7569f6dc.parquet,intermediate/15b4/comparisons/cmp_36a279eb7569f6dc.json,PROCESSED_NOW,,,,,,,,,True,True,True,True,True,True,False,True,False,True,B,Phase I-III/not launched,0.6761287360981022,0.641968203819022,0.63789967898843,0.28828765076951024,0.20564821030709546,0.2059850152045008,1.2462321275782038,1.2762857545949864,1.2694986317302746,4.0,1.0,0.8558191709016042,True,9.055813053080763,False,0.1,,,,,,,,,,True,False,False,PORTABILITY_ONLY
cmp_a76b488e4d6fc321,gt_b5915a3fe7e0c8ef,IL13,GBMI,GBMI::Asthma,Asthma,EAS,PRIMARY,False,True,0.01,5e-08,3,50,1807,576,,0,346,0,346,346,316,346,346,346,286,345,260,260.0,225,81,225.0,81.0,True,True,0.0,0.0,1.0,1.0,binary,cc,117670.0,1198773.0,1316443.0,0.08938480435537277,True,binary,cc,18549.0,322655.0,341204.0,0.05436337205894421,True,True,,True,,True,intermediate/15b4/comparisons/cmp_a76b488e4d6fc321.parquet,intermediate/15b4/comparisons/cmp_a76b488e4d6fc321.json,PROCESSED_NOW,,,,,,,,,True,True,True,True,True,True,True,True,True,True,B,Phase I-III/not launched,0.6549940580637434,0.5478291870439952,0.5472784447422445,-0.325790834253848,-0.3257908364291345,-0.3257908364291343,1.0080528653479146,1.0080528653218468,1.0080528653218468,3.0,0.6666666666666666,0.8970625996731812,True,9.963045991103016,False,0.1,ROBUST_SHARED,SHARED_H4_GE_0P8,0.021547624264828907,0.9784515341342047,0.9784523576006544,0.002197377529706757,0.18047550945278357,0.8195174415861737,0.9978025366457524,True,True,True,BOTH
cmp_970c00a72772998e,gt_643969c79b356830,IL17RB,GBMI,GBMI::Asthma,Asthma,AFR,PRIMARY,False,True,0.01,5e-08,3,50,2174,1576,,0,1045,0,1045,1045,977,1045,1045,1045,572,1042,528,528.0,0,0,0.0,0.0,True,True,0.0,0.0,1.0,3.0,binary,cc,121940.0,1254131.0,1376071.0,0.08861461363548828,True,binary,cc,5051.0,27607.0,32658.0,0.15466348214832507,True,False,fewer_than_3_qualified_EUR_GWS_variants,True,,False,intermediate/15b4/comparisons/cmp_970c00a72772998e.parquet,intermediate/15b4/comparisons/cmp_970c00a72772998e.json,PROCESSED_NOW,,,,,,,,,True,True,True,False,False,True,False,True,False,True,B,Phase I-III/not launched,,,,,,,,,,,,,,,,,,,,,,,,,,False,False,False,NEITHER
cmp_efb9c759a376363a,gt_643969c79b356830,IL17RB,GBMI,GBMI::Asthma,Asthma,AMR,PRIMARY,False,True,0.01,5e-08,3,50,2174,933,,0,924,0,924,924,868,924,924,924,624,922,579,579.0,0,0,0.0,0.0,True,True,0.0,0.0,1.0,2.0,binary,cc,121940.0,1254131.0,1376071.0,0.08861461363548828,True,binary,cc,4069.0,14104.0,18173.0,0.22390359324272271,True,False,fewer_than_3_qualified_EUR_GWS_variants,True,,False,intermediate/15b4/comparisons/cmp_efb9c759a376363a.parquet,intermediate/15b4/comparisons/cmp_efb9c759a376363a.json,PROCESSED_NOW,,,,,,,,,True,True,True,False,False,True,False,True,False,True,B,Phase I-III/not launched,,,,,,,,,,,,,,,,,,,,,,,,,,False,False,False,NEITHER
cmp_be7991c3429d43fa,gt_643969c79b356830,IL17RB,GBMI,GBMI::Asthma,Asthma,CSA,PRIMARY,False,True,0.01,5e-08,3,50,2174,764,,0,732,0,732,732,732,732,732,732,532,731,531,531.0,0,0,0.0,0.0,True,True,0.0,0.0,1.0,1.0,binary,cc,121940.0,1254131.0,1376071.0,0.08861461363548828,True,binary,cc,4015.0,27091.0,31106.0,0.12907477657043656,True,False,fewer_than_3_qualified_EUR_GWS_variants,True,,False,intermediate/15b4/comparisons/cmp_be7991c3429d43fa.parquet,intermediate/15b4/comparisons/cmp_be7991c3429d43fa.json,PROCESSED_NOW,,,,,,,,,True,True,True,False,False,True,False,True,False,True,B,Phase I-III/not launched,,,,,,,,,,,,,,,,,,,,,,,,,,False,False,False,NEITHER
cmp_391e0792ae5e5eb8,gt_643969c79b356830,IL17RB,GBMI,GBMI::Asthma,Asthma,EAS,PRIMARY,False,True,0.01,5e-08,3,50,2174,1073,,0,711,0,711,711,661,711,711,711,469,708,428,428.0,0,0,0.0,0.0,True,True,0.0,0.0,2.0,1.0,binary,cc,121940.0,1254131.0,1376071.0,0.08861461363548828,True,binary,cc,18549.0,322655.0,341204.0,0.05436337205894421,True,False,fewer_than_3_qualified_EUR_GWS_variants,True,,False,intermediate/15b4/comparisons/cmp_391e0792ae5e5eb8.parquet,intermediate/15b4/comparisons/cmp_391e0792ae5e5eb8.json,PROCESSED_NOW,,,,,,,,,True,True,True,False,False,True,False,True,False,True,B,Phase I-III/not launched,,,,,,,,,,,,,,,,,,,,,,,,,,False,False,False,NEITHER
cmp_50dfe6ec581edb6f,gt_e0253f9da76890c4,IL1RL1,GBMI,GBMI::Asthma,Asthma,AFR,PRIMARY,False,True,0.01,5e-08,3,50,2435,1825,,0,1163,1,1163,1164,1093,1164,1164,1164,826,1157,775,775.0,398,0,398.0,0.0,True,True,1.0,0.0,7.0,2.0,binary,cc,121940.0,1254131.0,1376071.0,0.08861461363548828,True,binary,cc,5051.0,27607.0,32658.0,0.15466348214832507,True,True,,True,,False,intermediate/15b4/comparisons/cmp_50dfe6ec581edb6f.parquet,intermediate/15b4/comparisons/cmp_50dfe6ec581edb6f.json,PROCESSED_NOW,,,,,,,,,True,True,True,True,True,True,False,True,False,True,B,Phase I-III/not launched,1.2263246317383036,1.4293244759327368,1.4222312023487105,0.4156265893431227,0.9352735985083866,0.9346335202765743,1.7068720761847915,1.7781365749835485,1.7614430285622438,6.0,0.8333333333333334,0.9334851817244874,True,7.77498850121534,False,0.1,,,,,,,,,,True,False,False,PORTABILITY_ONLY
cmp_1113c8b20072258e,gt_e0253f9da76890c4,IL1RL1,GBMI,GBMI::Asthma,Asthma,AMR,PRIMARY,False,True,0.01,5e-08,3,50,2435,1023,,0,1020,1,1020,1021,954,1021,1021,1021,874,1015,820,820.0,398,0,398.0,0.0,True,True,1.0,0.0,6.0,0.0,binary,cc,121940.0,1254131.0,1376071.0,0.08861461363548828,True,binary,cc,4069.0,14104.0,18173.0,0.22390359324272271,True,True,,True,,False,intermediate/15b4/comparisons/cmp_1113c8b20072258e.parquet,intermediate/15b4/comparisons/cmp_1113c8b20072258e.json,PROCESSED_NOW,,,,,,,,,True,True,True,True,True,True,False,True,False,True,B,Phase I-III/not launched,0.545266393686343,0.8901732016250854,0.8868540137357535,0.31147738229809313,0.3782877089095889,0.37765779141032135,0.7847708531468662,1.521890563199101,1.5134353249887573,5.0,1.0,0.7986372949913758,True,7.646005509641873,False,0.1,,,,,,,,,,True,False,False,PORTABILITY_ONLY
cmp_4af752414605f4d3,gt_e0253f9da76890c4,IL1RL1,GBMI,GBMI::Asthma,Asthma,CSA,PRIMARY,False,True,0.01,5e-08,3,50,2435,959,,0,931,0,931,931,931,931,931,931,783,927,779,779.0,397,21,397.0,21.0,True,True,0.0,0.0,4.0,0.0,binary,cc,121940.0,1254131.0,1376071.0,0.08861461363548828,True,binary,cc,4015.0,27091.0,31106.0,0.12907477657043656,True,True,,True,,True,intermediate/15b4/comparisons/cmp_4af752414605f4d3.parquet,intermediate/15b4/comparisons/cmp_4af752414605f4d3.json,PROCESSED_NOW,,,,,,,,,True,True,True,True,True,True,True,True,True,True,B,Phase I-III/not launched,1.419719562437151,1.3664067310596704,1.3600519759462386,0.2548260010507395,0.4866266461343023,0.4841743540585929,1.688753438625344,1.6207483560740197,1.6169714042453087,5.0,0.8,0.964347301766002,True,8.032834731849691,False,0.1,ROBUST_DISTINCT,DISTINCT_H3_GE_0P8,0.9960130424083146,0.003831617042382633,0.0038322123403526282,0.9628109372465826,0.9994596343195449,0.00038448759252917496,0.037038900482932825,True,True,True,BOTH
cmp_17d744d1985fa469,gt_e0253f9da76890c4,IL1RL1,GBMI,GBMI::Asthma,Asthma,EAS,PRIMARY,False,True,0.01,5e-08,3,50,2435,1206,,0,849,0,849,849,782,849,849,849,720,839,656,656.0,392,92,392.0,92.0,True,True,1.0,0.0,9.0,2.0,binary,cc,121940.0,1254131.0,1376071.0,0.08861461363548828,True,binary,cc,18549.0,322655.0,341204.0,0.05436337205894421,True,True,,True,,True,intermediate/15b4/comparisons/cmp_17d744d1985fa469.parquet,intermediate/15b4/comparisons/cmp_17d744d1985fa469.json,PROCESSED_NOW,,,,,,,,,True,True,True,True,True,True,True,True,True,True,B,Phase I-III/not launched,0.6993180474608843,1.1106111509952656,1.1070091645122289,-0.31640568630249005,-0.3147170236811603,-0.3138518085721571,0.9815189692874307,1.3460716296850739,1.3450408484264118,4.0,0.5,0.9849555612069163,True,12.177521961694355,False,0.1,ROBUST_DISTINCT,DISTINCT_H3_GE_0P8,0.9999998375394189,1.6106085425091915e-07,1.6106085447636036e-07,0.9999983879940747,0.9999999824941882,1.6106087759746344e-08,1.6106062078587284e-06,True,True,True,BOTH
cmp_2fa1f1babb57f737,gt_ceb57718dd9864a2,IL3,GBMI,GBMI::Asthma,Asthma,AFR,PRIMARY,False,True,0.01,5e-08,3,50,1837,1485,,0,869,1,869,870,825,870,870,870,334,870,319,319.0,50,0,50.0,0.0,True,True,0.0,0.0,0.0,0.0,binary,cc,121940.0,1254131.0,1376071.0,0.08861461363548828,True,binary,cc,5051.0,27607.0,32658.0,0.15466348214832507,True,True,,True,,False,intermediate/15b4/comparisons/cmp_2fa1f1babb57f737.parquet,intermediate/15b4/comparisons/cmp_2fa1f1babb57f737.json,PROCESSED_NOW,,,,,,,,,True,True,True,True,True,True,False,True,False,True,B,Phase I-III/not launched,,,,,,,,,,,,,,,,,,,,,,,,,,False,False,False,NEITHER
cmp_c7a26102b9b160c3,gt_ceb57718dd9864a2,IL3,GBMI,GBMI::Asthma,Asthma,AMR,PRIMARY,False,True,0.01,5e-08,3,50,1837,540,,0,537,0,537,537,517,537,537,537,369,537,352,352.0,50,0,50.0,0.0,True,True,0.0,0.0,0.0,0.0,binary,cc,121940.0,1254131.0,1376071.0,0.08861461363548828,True,binary,cc,4069.0,14104.0,18173.0,0.22390359324272271,True,True,,True,,False,intermediate/15b4/comparisons/cmp_c7a26102b9b160c3.parquet,intermediate/15b4/comparisons/cmp_c7a26102b9b160c3.json,PROCESSED_NOW,,,,,,,,,True,True,True,True,True,True,False,True,False,True,B,Phase I-III/not launched,,,,,,,,,,,,,,,,,,,,,,,,,,False,False,False,NEITHER
cmp_4aca20d855ce9b3c,gt_ceb57718dd9864a2,IL3,GBMI,GBMI::Asthma,Asthma,CSA,PRIMARY,False,True,0.01,5e-08,3,50,1837,536,,0,478,0,478,478,478,478,478,478,332,478,332,332.0,49,0,49.0,0.0,True,True,0.0,0.0,0.0,0.0,binary,cc,121940.0,1254131.0,1376071.0,0.08861461363548828,True,binary,cc,4015.0,27091.0,31106.0,0.12907477657043656,True,True,,True,,False,intermediate/15b4/comparisons/cmp_4aca20d855ce9b3c.parquet,intermediate/15b4/comparisons/cmp_4aca20d855ce9b3c.json,PROCESSED_NOW,,,,,,,,,True,True,True,True,True,True,False,True,False,True,B,Phase I-III/not launched,,,,,,,,,,,,,,,,,,,,,,,,,,False,False,False,NEITHER
cmp_82190d5c3cce51fe,gt_ceb57718dd9864a2,IL3,GBMI,GBMI::Asthma,Asthma,EAS,PRIMARY,False,True,0.01,5e-08,3,50,1837,724,,0,402,0,402,402,384,402,402,402,299,402,283,283.0,23,0,23.0,0.0,True,True,0.0,0.0,0.0,0.0,binary,cc,121940.0,1254131.0,1376071.0,0.08861461363548828,True,binary,cc,18549.0,322655.0,341204.0,0.05436337205894421,True,True,,True,,False,intermediate/15b4/comparisons/cmp_82190d5c3cce51fe.parquet,intermediate/15b4/comparisons/cmp_82190d5c3cce51fe.json,PROCESSED_NOW,,,,,,,,,True,True,True,True,True,True,False,True,False,True,B,Phase I-III/not launched,,,,,,,,,,,,,,,,,,,,,,,,,,False,False,False,NEITHER
cmp_2bc6da7bd58f8b90,gt_62933438673c2307,IL33,GBMI,GBMI::Asthma,Asthma,AFR,PRIMARY,False,True,0.01,5e-08,3,50,2619,1796,,0,1133,0,1133,1133,1080,1133,1133,1133,627,1131,602,602.0,215,0,215.0,0.0,True,True,1.0,1.0,2.0,1.0,binary,cc,118889.0,1240541.0,1359430.0,0.08861461363548828,True,binary,cc,4762.0,26670.0,31432.0,0.15466348214832507,True,True,,True,,False,intermediate/15b4/comparisons/cmp_2bc6da7bd58f8b90.parquet,intermediate/15b4/comparisons/cmp_2bc6da7bd58f8b90.json,PROCESSED_NOW,,,,,,,,,True,True,True,True,True,True,False,True,False,True,B,Phase I-III/not launched,0.43465462662245014,0.416916186491716,0.41509740914845006,-0.1409458992601105,-0.18711613324261786,-0.1836205929809735,0.6950829038113994,0.7136938611830045,0.7101496824536959,5.0,0.6,0.621495166406581,True,9.934847978616773,False,0.1,,,,,,,,,,True,False,False,PORTABILITY_ONLY
cmp_11df635d08e72758,gt_62933438673c2307,IL33,GBMI,GBMI::Asthma,Asthma,AMR,PRIMARY,False,True,0.01,5e-08,3,50,2619,928,,0,916,0,916,916,877,916,916,916,706,913,675,675.0,222,0,222.0,0.0,True,True,1.0,1.0,2.0,2.0,binary,cc,118889.0,1240541.0,1359430.0,0.08861461363548828,True,binary,cc,4069.0,14104.0,18173.0,0.22390359324272271,True,True,,True,,False,intermediate/15b4/comparisons/cmp_11df635d08e72758.parquet,intermediate/15b4/comparisons/cmp_11df635d08e72758.json,PROCESSED_NOW,,,,,,,,,True,True,True,True,True,True,False,True,False,True,B,Phase I-III/not launched,0.0924847312616727,0.5973401304417987,0.5958888720261909,-0.8937212975618887,-0.7743966395707704,-0.7679056782527054,0.994289891841205,1.7596971887907602,1.7516284308830758,6.0,0.3333333333333333,0.3446762357708764,True,9.586477684325025,False,0.1,,,,,,,,,,True,False,False,PORTABILITY_ONLY
cmp_a0dab9d33f7b3552,gt_62933438673c2307,IL33,GBMI,GBMI::Asthma,Asthma,CSA,PRIMARY,False,True,0.01,5e-08,3,50,2619,739,,0,713,0,713,713,713,713,713,713,559,713,559,559.0,210,0,210.0,0.0,True,True,0.0,0.0,0.0,0.0,binary,cc,121940.0,1254131.0,1376071.0,0.08861461363548828,True,binary,cc,4015.0,27091.0,31106.0,0.12907477657043656,True,True,,True,,False,intermediate/15b4/comparisons/cmp_a0dab9d33f7b3552.parquet,intermediate/15b4/comparisons/cmp_a0dab9d33f7b3552.json,PROCESSED_NOW,,,,,,,,,True,True,True,True,True,True,False,True,False,True,B,Phase I-III/not launched,1.029309148069096,0.6916847497587698,0.6907897209525125,0.5598080419510073,0.24263616003464528,0.24294579611700542,1.5979342133689667,1.1476952730132355,1.1458459170327928,4.0,1.0,0.887966125176096,True,11.619782995743611,False,0.1,,,,,,,,,,True,False,False,PORTABILITY_ONLY
cmp_af469cf6305c50e3,gt_62933438673c2307,IL33,GBMI,GBMI::Asthma,Asthma,EAS,PRIMARY,False,True,0.01,5e-08,3,50,2619,1085,,0,713,0,713,713,678,713,713,713,339,710,315,315.0,154,0,154.0,0.0,True,True,1.0,0.0,3.0,0.0,binary,cc,121940.0,1254131.0,1376071.0,0.08861461363548828,True,binary,cc,18549.0,322655.0,341204.0,0.05436337205894421,True,True,,True,,False,intermediate/15b4/comparisons/cmp_af469cf6305c50e3.parquet,intermediate/15b4/comparisons/cmp_af469cf6305c50e3.json,PROCESSED_NOW,,,,,,,,,True,True,True,True,True,True,False,True,False,True,B,Phase I-III/not launched,0.6578378703774727,0.637764428573694,0.6351467092610974,0.38542494265388166,0.4821791039083199,0.48010524567386914,0.7736490886762828,0.7896230376456049,0.7875114767184329,5.0,0.8,0.9564630794442351,True,9.934847978616773,False,0.1,,,,,,,,,,True,False,False,PORTABILITY_ONLY
cmp_812c7bbd23890504,gt_aff18fde645e6a6f,IL4R,GBMI,GBMI::Asthma,Asthma,AFR,PRIMARY,False,True,0.01,5e-08,3,50,2598,1717,,0,1166,0,1166,1166,1094,1166,1166,1166,627,1162,579,579.0,156,0,156.0,0.0,True,True,0.0,0.0,3.0,2.0,binary,cc,117670.0,1198773.0,1316443.0,0.08861461363548828,True,binary,cc,3603.0,21028.0,24154.0,0.15466348214832507,True,True,,True,,False,intermediate/15b4/comparisons/cmp_812c7bbd23890504.parquet,intermediate/15b4/comparisons/cmp_812c7bbd23890504.json,PROCESSED_NOW,,,,,,,,,True,True,True,True,True,True,False,True,False,True,A,Launched/approved,0.6283266933661993,0.513816915863849,0.5091206253060033,0.10504569735814535,0.08251613093234357,0.08193852837007341,1.3780975081080786,1.3871696262037658,1.3788633319240478,5.0,0.8,0.2677788674999373,True,7.1986126695909425,False,0.1,,,,,,,,,,True,False,False,PORTABILITY_ONLY
cmp_5235bc263b35ea04,gt_aff18fde645e6a6f,IL4R,GBMI,GBMI::Asthma,Asthma,AMR,PRIMARY,False,True,0.01,5e-08,3,50,2598,1034,,0,1018,0,1018,1018,951,1018,1018,1018,715,1015,660,660.0,157,0,157.0,0.0,True,True,0.0,0.0,3.0,1.0,binary,cc,117670.0,1232343.0,1349938.0,0.08861461363548828,True,binary,cc,4069.0,14104.0,18173.0,0.22390359324272271,True,True,,True,,False,intermediate/15b4/comparisons/cmp_5235bc263b35ea04.parquet,intermediate/15b4/comparisons/cmp_5235bc263b35ea04.json,PROCESSED_NOW,,,,,,,,,True,True,True,True,True,True,False,True,False,True,A,Launched/approved,0.43550228693488957,0.5355914938987708,0.531473864036793,-0.1965698128390209,-0.2768936118559971,-0.27366093822305404,0.9634447217488734,0.9917024565374843,0.9822704760518939,5.0,0.6,0.3520844846081194,True,7.1986126695909425,False,0.1,,,,,,,,,,True,False,False,PORTABILITY_ONLY
cmp_7aa41dc81cd9b3ff,gt_aff18fde645e6a6f,IL4R,GBMI,GBMI::Asthma,Asthma,CSA,PRIMARY,False,True,0.01,5e-08,3,50,2598,663,,0,653,0,653,653,653,653,653,653,540,652,539,539.0,156,0,156.0,0.0,True,True,0.0,0.0,1.0,0.0,binary,cc,117670.0,1198773.0,1316443.0,0.08861461363548828,True,binary,cc,4015.0,27091.0,31106.0,0.12907477657043656,True,True,,True,,False,intermediate/15b4/comparisons/cmp_7aa41dc81cd9b3ff.parquet,intermediate/15b4/comparisons/cmp_7aa41dc81cd9b3ff.json,PROCESSED_NOW,,,,,,,,,True,True,True,True,True,True,False,True,False,True,A,Launched/approved,0.8022824841161826,0.7731338302869921,0.7634393942319219,0.6222368643795644,0.6184616985714921,0.6144354251202503,1.1128315716736075,1.1368213990473248,1.1302470175699795,5.0,1.0,0.9269989472163475,True,7.1986126695909425,False,0.1,,,,,,,,,,True,False,False,PORTABILITY_ONLY
cmp_2565e0e2adfe1275,gt_aff18fde645e6a6f,IL4R,GBMI,GBMI::Asthma,Asthma,EAS,PRIMARY,False,True,0.01,5e-08,3,50,2598,923,,0,654,0,654,654,607,654,654,654,481,648,437,437.0,163,105,163.0,105.0,True,True,0.0,0.0,6.0,4.0,binary,cc,117670.0,1198773.0,1316443.0,0.08861461363548828,True,binary,cc,18549.0,322655.0,341204.0,0.05436337205894421,True,True,,True,,True,intermediate/15b4/comparisons/cmp_2565e0e2adfe1275.parquet,intermediate/15b4/comparisons/cmp_2565e0e2adfe1275.json,PROCESSED_NOW,,,,,,,,,True,True,True,True,True,True,True,True,True,True,A,Launched/approved,1.5036778224769927,1.5374671022512592,1.525962805827821,1.0260403063602375,1.1404579074340242,1.1286901039012485,1.7326680548034517,1.7664190535231283,1.7560551193093268,5.0,1.0,0.9880999151648999,True,7.1986126695909425,False,0.1,PRIOR_SENSITIVE,SHARED_H4_GE_0P8,0.16726048986261258,0.8327395101372147,0.8327395101373586,0.019690084908821636,0.6676147569868786,0.3323852430124328,0.9803099150911608,True,True,True,BOTH
